C	gamma	kernel	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
100.0	0.1	rbf	0.9086842105263159	1.0	0.9083333333333334
1.0	0.1	rbf	0.9086842105263159	1.0	0.9083333333333334
1000.0	0.1	rbf	0.9086842105263159	1.0	0.9083333333333334
10.0	0.1	rbf	0.9086842105263159	1.0	0.9083333333333334
1.0	0.01	rbf	0.9847368421052632	0.990909090909091	0.9844444444444445
0.01	100.0	linear	0.9794736842105263	0.9809090909090908	0.9794444444444445
0.01	0.01	linear	0.9794736842105263	0.9809090909090908	0.9794444444444445
0.01	1.0	linear	0.9794736842105263	0.9809090909090908	0.9794444444444445
0.01	0.1	linear	0.9794736842105263	0.9809090909090908	0.9794444444444445
0.01	1000.0	linear	0.9794736842105263	0.9809090909090908	0.9794444444444445
10.0	1.0	linear	0.9744736842105262	0.9718181818181819	0.9744444444444446
100.0	0.1	linear	0.9744736842105262	0.9718181818181819	0.9744444444444446
10.0	0.1	linear	0.9744736842105262	0.9718181818181819	0.9744444444444446
10.0	100.0	linear	0.9744736842105262	0.9718181818181819	0.9744444444444446
10.0	1000.0	linear	0.9744736842105262	0.9718181818181819	0.9744444444444446
100.0	0.01	linear	0.9744736842105262	0.9718181818181819	0.9744444444444446
100.0	0.01	rbf	0.9744736842105262	0.9718181818181819	0.9744444444444446
100.0	100.0	linear	0.9744736842105262	0.9718181818181819	0.9744444444444446
100.0	1.0	linear	0.9744736842105262	0.9718181818181819	0.9744444444444446
1.0	1000.0	linear	0.9744736842105262	0.9718181818181819	0.9744444444444446
100.0	1000.0	linear	0.9744736842105262	0.9718181818181819	0.9744444444444446
1000.0	0.01	linear	0.9744736842105262	0.9718181818181819	0.9744444444444446
1000.0	0.01	rbf	0.9744736842105262	0.9718181818181819	0.9744444444444446
1000.0	0.1	linear	0.9744736842105262	0.9718181818181819	0.9744444444444446
1000.0	1.0	linear	0.9744736842105262	0.9718181818181819	0.9744444444444446
1000.0	100.0	linear	0.9744736842105262	0.9718181818181819	0.9744444444444446
1000.0	1000.0	linear	0.9744736842105262	0.9718181818181819	0.9744444444444446
10.0	0.01	rbf	0.9744736842105262	0.9718181818181819	0.9744444444444446
10.0	0.01	linear	0.9744736842105262	0.9718181818181819	0.9744444444444446
1.0	0.01	linear	0.9744736842105262	0.9718181818181819	0.9744444444444446
0.1	1.0	linear	0.9744736842105262	0.9718181818181819	0.9744444444444446
1.0	100.0	linear	0.9744736842105262	0.9718181818181819	0.9744444444444446
0.1	0.1	linear	0.9744736842105262	0.9718181818181819	0.9744444444444446
1.0	1.0	linear	0.9744736842105262	0.9718181818181819	0.9744444444444446
1.0	0.1	linear	0.9744736842105262	0.9718181818181819	0.9744444444444446
0.1	100.0	linear	0.9744736842105262	0.9718181818181819	0.9744444444444446
0.1	0.01	linear	0.9744736842105262	0.9718181818181819	0.9744444444444446
0.1	1000.0	linear	0.9744736842105262	0.9718181818181819	0.9744444444444446
0.1	0.01	rbf	0.5518421052631579	0.7	0.5477777777777778
0.01	1000.0	rbf	0.5052631578947369	0.0	0.5
1.0	1000.0	rbf	0.5052631578947369	0.0	0.5
0.01	100.0	rbf	0.5052631578947369	0.0	0.5
0.1	0.1	rbf	0.5052631578947369	0.0	0.5
1000.0	1.0	rbf	0.5052631578947369	0.0	0.5
0.01	1.0	rbf	0.5052631578947369	0.0	0.5
1000.0	100.0	rbf	0.5052631578947369	0.0	0.5
0.01	0.1	rbf	0.5052631578947369	0.0	0.5
100.0	1000.0	rbf	0.5052631578947369	0.0	0.5
0.1	1.0	rbf	0.5052631578947369	0.0	0.5
100.0	100.0	rbf	0.5052631578947369	0.0	0.5
100.0	1.0	rbf	0.5052631578947369	0.0	0.5
0.01	0.01	rbf	0.5052631578947369	0.0	0.5
0.1	100.0	rbf	0.5052631578947369	0.0	0.5
0.1	1000.0	rbf	0.5052631578947369	0.0	0.5
10.0	1000.0	rbf	0.5052631578947369	0.0	0.5
10.0	100.0	rbf	0.5052631578947369	0.0	0.5
10.0	1.0	rbf	0.5052631578947369	0.0	0.5
1.0	1.0	rbf	0.5052631578947369	0.0	0.5
1.0	100.0	rbf	0.5052631578947369	0.0	0.5
1000.0	1000.0	rbf	0.5052631578947369	0.0	0.5
