C	gamma	kernel	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
10.0	0.01	rbf	0.97	1.0	0.9625
1.0	0.01	rbf	0.97	1.0	0.9625
1000.0	0.01	rbf	0.97	1.0	0.9625
100.0	0.01	rbf	0.97	1.0	0.9625
0.01	0.01	linear	0.9700000000000001	0.9800000000000001	0.9666666666666666
0.01	0.1	linear	0.9700000000000001	0.9800000000000001	0.9666666666666666
0.01	1.0	linear	0.9700000000000001	0.9800000000000001	0.9666666666666666
0.01	100.0	linear	0.9700000000000001	0.9800000000000001	0.9666666666666666
0.01	1000.0	linear	0.9700000000000001	0.9800000000000001	0.9666666666666666
100.0	0.1	linear	0.97	0.975	0.9666666666666668
10.0	0.1	linear	0.97	0.975	0.9666666666666668
10.0	1.0	linear	0.97	0.975	0.9666666666666668
10.0	100.0	linear	0.97	0.975	0.9666666666666668
10.0	1000.0	linear	0.97	0.975	0.9666666666666668
100.0	0.01	linear	0.97	0.975	0.9666666666666668
100.0	1000.0	linear	0.97	0.975	0.9666666666666668
100.0	1.0	linear	0.97	0.975	0.9666666666666668
100.0	100.0	linear	0.97	0.975	0.9666666666666668
1.0	100.0	linear	0.97	0.975	0.9666666666666668
1000.0	0.01	linear	0.97	0.975	0.9666666666666668
1000.0	0.1	linear	0.97	0.975	0.9666666666666668
1000.0	1.0	linear	0.97	0.975	0.9666666666666668
1000.0	100.0	linear	0.97	0.975	0.9666666666666668
1000.0	1000.0	linear	0.97	0.975	0.9666666666666668
1.0	1000.0	linear	0.97	0.975	0.9666666666666668
10.0	0.01	linear	0.97	0.975	0.9666666666666668
0.1	0.1	linear	0.97	0.975	0.9666666666666668
0.1	1000.0	linear	0.97	0.975	0.9666666666666668
1.0	1.0	linear	0.97	0.975	0.9666666666666668
0.1	1.0	linear	0.97	0.975	0.9666666666666668
0.1	0.01	linear	0.97	0.975	0.9666666666666668
0.1	100.0	linear	0.97	0.975	0.9666666666666668
1.0	0.1	linear	0.97	0.975	0.9666666666666668
1.0	0.01	linear	0.97	0.975	0.9666666666666668
1000.0	0.1	rbf	0.6599999999999999	0.4	0.575
100.0	0.1	rbf	0.6599999999999999	0.4	0.575
10.0	0.1	rbf	0.6599999999999999	0.4	0.575
1.0	0.1	rbf	0.62	0.2	0.525
100.0	100.0	rbf	0.5999999999999999	0.0	0.5
0.01	100.0	rbf	0.5999999999999999	0.0	0.5
0.01	1.0	rbf	0.5999999999999999	0.0	0.5
0.01	1000.0	rbf	0.5999999999999999	0.0	0.5
1000.0	100.0	rbf	0.5999999999999999	0.0	0.5
0.1	0.01	rbf	0.5999999999999999	0.0	0.5
0.01	0.1	rbf	0.5999999999999999	0.0	0.5
100.0	1000.0	rbf	0.5999999999999999	0.0	0.5
1000.0	1.0	rbf	0.5999999999999999	0.0	0.5
1.0	1.0	rbf	0.5999999999999999	0.0	0.5
0.1	0.1	rbf	0.5999999999999999	0.0	0.5
100.0	1.0	rbf	0.5999999999999999	0.0	0.5
1.0	100.0	rbf	0.5999999999999999	0.0	0.5
0.1	1.0	rbf	0.5999999999999999	0.0	0.5
0.1	100.0	rbf	0.5999999999999999	0.0	0.5
10.0	1000.0	rbf	0.5999999999999999	0.0	0.5
10.0	100.0	rbf	0.5999999999999999	0.0	0.5
0.1	1000.0	rbf	0.5999999999999999	0.0	0.5
10.0	1.0	rbf	0.5999999999999999	0.0	0.5
0.01	0.01	rbf	0.5999999999999999	0.0	0.5
1.0	1000.0	rbf	0.5999999999999999	0.0	0.5
1000.0	1000.0	rbf	0.5999999999999999	0.0	0.5
