activation	alpha	early_stopping	hidden_layer_sizes	learning_rate	max_iter	solver	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
tanh	0.1	True	(100, 100)	invscaling	500	lbfgs	0.9604761904761905	1.0	0.9380952380952381
tanh	0.1	True	(50, 50)	adaptive	500	lbfgs	0.9752380952380951	1.0	0.9595238095238094
tanh	0.1	True	(50, 50)	constant	500	lbfgs	0.9752380952380951	1.0	0.9595238095238094
relu	0.1	True	(100, 100)	adaptive	1000	lbfgs	0.9952380952380953	1.0	0.9928571428571429
tanh	0.1	True	(50, 50)	constant	1000	lbfgs	0.9752380952380951	1.0	0.9595238095238094
relu	0.1	True	(100, 100)	adaptive	500	lbfgs	0.9952380952380953	1.0	0.9928571428571429
tanh	0.1	True	(50, 50)	invscaling	500	lbfgs	0.9752380952380951	1.0	0.9595238095238094
relu	0.1	True	(100, 100)	invscaling	1000	lbfgs	0.9952380952380953	1.0	0.9928571428571429
tanh	0.1	True	(50, 50)	invscaling	1000	lbfgs	0.9752380952380951	1.0	0.9595238095238094
relu	0.1	True	(100, 100)	invscaling	500	lbfgs	0.9952380952380953	1.0	0.9928571428571429
relu	0.1	True	(100, 100)	constant	1000	lbfgs	0.9952380952380953	1.0	0.9928571428571429
logistic	0.01	True	(100,)	constant	500	adam	0.881904761904762	1.0	0.8154761904761905
tanh	0.1	True	(50, 50)	adaptive	1000	lbfgs	0.9752380952380951	1.0	0.9595238095238094
relu	0.1	True	(100, 100)	constant	500	lbfgs	0.9952380952380953	1.0	0.9928571428571429
tanh	0.1	True	(100, 100)	constant	500	lbfgs	0.9604761904761905	1.0	0.9380952380952381
tanh	0.1	True	(100, 100)	constant	1000	lbfgs	0.9604761904761905	1.0	0.9380952380952381
logistic	0.01	True	(100,)	constant	1000	adam	0.881904761904762	1.0	0.8154761904761905
identity	0.1	True	(100,)	adaptive	500	lbfgs	0.9607142857142856	1.0	0.9392857142857143
logistic	0.001	True	(100,)	adaptive	1000	adam	0.881904761904762	1.0	0.8154761904761905
tanh	0.1	True	(100, 100)	invscaling	1000	lbfgs	0.9604761904761905	1.0	0.9380952380952381
tanh	0.1	True	(100,)	adaptive	1000	lbfgs	0.9702380952380951	1.0	0.9523809523809523
tanh	0.1	True	(100,)	adaptive	500	lbfgs	0.9702380952380951	1.0	0.9523809523809523
tanh	0.1	True	(100, 100)	adaptive	500	lbfgs	0.9604761904761905	1.0	0.9380952380952381
identity	0.1	True	(50,)	invscaling	1000	lbfgs	0.9607142857142856	1.0	0.9392857142857143
identity	0.1	True	(100,)	constant	500	lbfgs	0.9607142857142856	1.0	0.9392857142857143
identity	0.1	True	(100,)	invscaling	500	lbfgs	0.9607142857142856	1.0	0.9392857142857143
identity	0.1	True	(50,)	adaptive	1000	lbfgs	0.9607142857142856	1.0	0.9392857142857143
identity	0.1	True	(100,)	invscaling	1000	lbfgs	0.9607142857142856	1.0	0.9392857142857143
tanh	0.1	True	(50,)	constant	500	lbfgs	0.9852380952380951	1.0	0.976190476190476
identity	0.1	True	(50,)	adaptive	500	lbfgs	0.9607142857142856	1.0	0.9392857142857143
tanh	0.1	True	(50,)	constant	1000	lbfgs	0.9852380952380951	1.0	0.976190476190476
tanh	0.1	True	(50,)	invscaling	500	lbfgs	0.9852380952380951	1.0	0.976190476190476
tanh	0.1	True	(50,)	invscaling	1000	lbfgs	0.9852380952380951	1.0	0.976190476190476
tanh	0.1	True	(100,)	invscaling	1000	lbfgs	0.9702380952380951	1.0	0.9523809523809523
tanh	0.1	True	(50,)	adaptive	500	lbfgs	0.9852380952380951	1.0	0.976190476190476
identity	0.1	True	(50,)	invscaling	500	lbfgs	0.9607142857142856	1.0	0.9392857142857143
tanh	0.1	True	(50,)	adaptive	1000	lbfgs	0.9852380952380951	1.0	0.976190476190476
tanh	0.1	True	(100,)	constant	500	lbfgs	0.9702380952380951	1.0	0.9523809523809523
identity	0.1	True	(50,)	constant	1000	lbfgs	0.9607142857142856	1.0	0.9392857142857143
tanh	0.1	True	(100,)	constant	1000	lbfgs	0.9702380952380951	1.0	0.9523809523809523
tanh	0.1	True	(100,)	invscaling	500	lbfgs	0.9702380952380951	1.0	0.9523809523809523
identity	0.1	True	(50,)	constant	500	lbfgs	0.9607142857142856	1.0	0.9392857142857143
identity	0.1	True	(100,)	adaptive	1000	lbfgs	0.9607142857142856	1.0	0.9392857142857143
identity	0.1	True	(100,)	constant	1000	lbfgs	0.9607142857142856	1.0	0.9392857142857143
logistic	0.001	True	(100,)	invscaling	500	adam	0.881904761904762	1.0	0.8154761904761905
identity	0.1	True	(50, 50)	adaptive	500	lbfgs	0.9459523809523809	1.0	0.9154761904761906
logistic	0.001	True	(100,)	invscaling	1000	adam	0.881904761904762	1.0	0.8154761904761905
logistic	0.1	True	(100,)	constant	500	adam	0.881904761904762	1.0	0.8154761904761905
logistic	0.1	True	(100,)	invscaling	500	adam	0.881904761904762	1.0	0.8154761904761905
identity	0.1	True	(50, 50)	invscaling	1000	lbfgs	0.9459523809523809	1.0	0.9154761904761906
logistic	0.01	True	(100,)	adaptive	500	adam	0.881904761904762	1.0	0.8154761904761905
identity	0.1	True	(50, 50)	adaptive	1000	lbfgs	0.9459523809523809	1.0	0.9154761904761906
identity	0.1	True	(100, 100)	constant	500	lbfgs	0.931190476190476	1.0	0.8928571428571427
logistic	0.001	True	(100,)	constant	1000	adam	0.881904761904762	1.0	0.8154761904761905
logistic	0.1	True	(100,)	invscaling	1000	adam	0.881904761904762	1.0	0.8154761904761905
logistic	0.01	True	(100,)	invscaling	1000	adam	0.881904761904762	1.0	0.8154761904761905
logistic	0.1	True	(100,)	constant	1000	adam	0.881904761904762	1.0	0.8154761904761905
identity	0.1	True	(50, 50)	invscaling	500	lbfgs	0.9459523809523809	1.0	0.9154761904761906
identity	0.1	True	(100, 100)	constant	1000	lbfgs	0.931190476190476	1.0	0.8928571428571427
identity	0.1	True	(100, 100)	adaptive	1000	lbfgs	0.931190476190476	1.0	0.8928571428571427
logistic	0.001	True	(100,)	adaptive	500	adam	0.881904761904762	1.0	0.8154761904761905
logistic	0.1	True	(100,)	adaptive	500	adam	0.881904761904762	1.0	0.8154761904761905
logistic	0.001	True	(100,)	constant	500	adam	0.881904761904762	1.0	0.8154761904761905
identity	0.1	True	(100, 100)	invscaling	500	lbfgs	0.931190476190476	1.0	0.8928571428571427
identity	0.1	True	(50, 50)	constant	1000	lbfgs	0.9459523809523809	1.0	0.9154761904761906
logistic	0.01	True	(100,)	adaptive	1000	adam	0.881904761904762	1.0	0.8154761904761905
logistic	0.1	True	(100,)	adaptive	1000	adam	0.881904761904762	1.0	0.8154761904761905
identity	0.1	True	(100, 100)	invscaling	1000	lbfgs	0.931190476190476	1.0	0.8928571428571427
