C	gamma	kernel	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
0.1	0.01	rbf	0.6874784853700516	0.99	0.609873440285205
10.0	0.1	rbf	0.9019936890418817	0.9507610833189581	0.8852923351158644
1000.0	0.1	rbf	0.9019936890418817	0.9507610833189581	0.8852923351158644
100.0	0.1	rbf	0.9019936890418817	0.9507610833189581	0.8852923351158644
1.0	0.1	rbf	0.8876075731497417	0.9504908835904627	0.8668627450980392
10.0	0.01	rbf	0.9367039586919104	0.9255689522185687	0.9351907308377896
1000.0	0.01	rbf	0.930722891566265	0.921479023427553	0.9276791443850267
100.0	0.01	rbf	0.930722891566265	0.921479023427553	0.9276791443850267
1.0	0.01	rbf	0.9102983362019506	0.9208076413541184	0.90125311942959
0.01	0.01	linear	0.8911359724612737	0.9097662380122058	0.8786452762923351
0.01	0.1	linear	0.8911359724612737	0.9097662380122058	0.8786452762923351
0.01	1.0	linear	0.8911359724612737	0.9097662380122058	0.8786452762923351
0.01	100.0	linear	0.8911359724612737	0.9097662380122058	0.8786452762923351
0.01	1000.0	linear	0.8911359724612737	0.9097662380122058	0.8786452762923351
0.1	100.0	linear	0.9066982214572576	0.8791442189018293	0.906222816399287
0.1	1000.0	linear	0.9066982214572576	0.8791442189018293	0.906222816399287
0.1	1.0	linear	0.9066982214572576	0.8791442189018293	0.906222816399287
0.1	0.01	linear	0.9066982214572576	0.8791442189018293	0.906222816399287
0.1	0.1	linear	0.9066982214572576	0.8791442189018293	0.906222816399287
1.0	0.1	linear	0.8958835341365463	0.8704324991533001	0.8931461675579323
1.0	1000.0	linear	0.8958835341365463	0.8704324991533001	0.8931461675579323
1.0	1.0	linear	0.8958835341365463	0.8704324991533001	0.8931461675579323
1.0	100.0	linear	0.8958835341365463	0.8704324991533001	0.8931461675579323
1.0	0.01	linear	0.8958835341365463	0.8704324991533001	0.8931461675579323
1000.0	0.1	linear	0.8779546758462422	0.85397720864056	0.8727664884135473
100.0	100.0	linear	0.8779546758462422	0.85397720864056	0.8727664884135473
1000.0	0.01	linear	0.8779546758462422	0.85397720864056	0.8727664884135473
100.0	1.0	linear	0.8779546758462422	0.85397720864056	0.8727664884135473
100.0	1000.0	linear	0.8779546758462422	0.85397720864056	0.8727664884135473
10.0	100.0	linear	0.8779546758462422	0.85397720864056	0.8727664884135473
100.0	0.1	linear	0.8779546758462422	0.85397720864056	0.8727664884135473
1000.0	1.0	linear	0.8779546758462422	0.85397720864056	0.8727664884135473
1000.0	100.0	linear	0.8779546758462422	0.85397720864056	0.8727664884135473
1000.0	1000.0	linear	0.8779546758462422	0.85397720864056	0.8727664884135473
100.0	0.01	linear	0.8779546758462422	0.85397720864056	0.8727664884135473
10.0	1000.0	linear	0.8779546758462422	0.85397720864056	0.8727664884135473
10.0	0.01	linear	0.8779546758462422	0.85397720864056	0.8727664884135473
10.0	1.0	linear	0.8779546758462422	0.85397720864056	0.8727664884135473
10.0	0.1	linear	0.8779546758462422	0.85397720864056	0.8727664884135473
10.0	100.0	rbf	0.6000143430866324	0.0	0.5
0.1	100.0	rbf	0.6000143430866324	0.0	0.5
0.01	0.1	rbf	0.6000143430866324	0.0	0.5
1000.0	100.0	rbf	0.6000143430866324	0.0	0.5
0.01	1.0	rbf	0.6000143430866324	0.0	0.5
1000.0	1.0	rbf	0.6000143430866324	0.0	0.5
0.01	100.0	rbf	0.6000143430866324	0.0	0.5
0.01	1000.0	rbf	0.6000143430866324	0.0	0.5
0.1	0.1	rbf	0.6000143430866324	0.0	0.5
0.1	1.0	rbf	0.6000143430866324	0.0	0.5
0.1	1000.0	rbf	0.6000143430866324	0.0	0.5
100.0	1000.0	rbf	0.6000143430866324	0.0	0.5
10.0	1.0	rbf	0.6000143430866324	0.0	0.5
100.0	100.0	rbf	0.6000143430866324	0.0	0.5
1.0	1.0	rbf	0.6000143430866324	0.0	0.5
100.0	1.0	rbf	0.6000143430866324	0.0	0.5
1.0	100.0	rbf	0.6000143430866324	0.0	0.5
1.0	1000.0	rbf	0.6000143430866324	0.0	0.5
0.01	0.01	rbf	0.6000143430866324	0.0	0.5
10.0	1000.0	rbf	0.6000143430866324	0.0	0.5
1000.0	1000.0	rbf	0.6000143430866324	0.0	0.5
