colsample_bytree	eval_metric	gamma	learning_rate	max_depth	min_child_weight	n_estimators	objective	subsample	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
0.5	auc	0	0.01	4	1	200	binary:logitraw	0.5	0.9627551020408163	0.9949999999999999	0.9545916515426496
0.5	auc	0	0.01	8	1	600	binary:logitraw	0.5	0.9814200680272108	0.9949999999999999	0.9777495462794917
0.5	auc	0	0.01	8	3	200	binary:logitraw	0.5	0.9461734693877549	0.9949999999999999	0.9341969147005444
0.5	auc	0	0.01	8	3	200	binary:logitraw	1.0	0.9711309523809524	0.9949999999999999	0.9649863883847549
0.5	error	0	0.01	4	1	200	binary:logitraw	0.5	0.9627551020408163	0.9949999999999999	0.9545916515426496
0.5	error	0	0.01	4	1	600	binary:logitraw	0.5	0.9814200680272108	0.9949999999999999	0.9777495462794917
0.5	error	0	0.01	4	3	200	binary:logitraw	0.5	0.9461734693877549	0.9949999999999999	0.9341969147005444
0.5	error	0	0.01	4	3	200	binary:logitraw	1.0	0.9648809523809524	0.9949999999999999	0.9572232304900181
0.5	error	0	0.01	6	1	200	binary:logitraw	0.5	0.9669217687074829	0.9949999999999999	0.959723230490018
0.5	error	0	0.01	6	1	600	binary:logitraw	0.5	0.9814200680272108	0.9949999999999999	0.9777495462794917
0.5	error	0	0.01	6	1	600	binary:logitraw	1.0	0.989625850340136	0.9949999999999999	0.9878811252268601
0.5	error	0	0.01	6	3	200	binary:logitraw	0.5	0.9461734693877549	0.9949999999999999	0.9341969147005444
0.5	error	0	0.01	6	3	200	binary:logitraw	1.0	0.9711309523809524	0.9949999999999999	0.9649863883847549
0.5	error	0	0.01	8	1	200	binary:logitraw	0.5	0.9710884353741497	0.9949999999999999	0.9648548094373866
0.5	error	0	0.01	8	1	600	binary:logitraw	0.5	0.9814200680272108	0.9949999999999999	0.9777495462794917
0.5	error	0	0.01	8	1	600	binary:logitraw	1.0	0.989625850340136	0.9949999999999999	0.9878811252268601
0.5	error	0	0.01	8	3	200	binary:logitraw	0.5	0.9461734693877549	0.9949999999999999	0.9341969147005444
0.5	error	0	0.01	8	3	200	binary:logitraw	1.0	0.9711309523809524	0.9949999999999999	0.9649863883847549
1.0	auc	0	0.01	6	3	200	binary:logitraw	0.5	0.9482142857142856	0.9949999999999999	0.9366969147005444
1.0	auc	0	0.01	8	3	200	binary:logitraw	0.5	0.9482142857142856	0.9949999999999999	0.9366969147005444
1.0	error	0	0.01	4	1	200	binary:logitraw	0.5	0.9648384353741497	0.9949999999999999	0.9570916515426496
1.0	error	0	0.01	6	3	200	binary:logitraw	0.5	0.9482142857142856	0.9949999999999999	0.9366969147005444
1.0	error	0	0.01	8	3	200	binary:logitraw	0.5	0.9482142857142856	0.9949999999999999	0.9366969147005444
0.5	auc	0	0.01	8	1	600	binary:logitraw	1.0	0.989625850340136	0.9949999999999999	0.9878811252268601
1.0	auc	0	0.01	4	1	200	binary:logitraw	0.5	0.9648384353741497	0.9949999999999999	0.9570916515426496
0.5	auc	0	0.01	6	3	200	binary:logitraw	1.0	0.9711309523809524	0.9949999999999999	0.9649863883847549
0.5	auc	0	0.01	6	1	600	binary:logitraw	1.0	0.989625850340136	0.9949999999999999	0.9878811252268601
0.5	auc	0	0.01	8	1	200	binary:logitraw	0.5	0.9710884353741497	0.9949999999999999	0.9648548094373866
0.5	auc	0	0.01	4	3	200	binary:logitraw	1.0	0.9648809523809524	0.9949999999999999	0.9572232304900181
0.5	auc	0	0.01	6	1	200	binary:logitraw	0.5	0.9669217687074829	0.9949999999999999	0.959723230490018
0.5	auc	0	0.01	4	1	600	binary:logitraw	0.5	0.9814200680272108	0.9949999999999999	0.9777495462794917
0.5	auc	0	0.01	6	1	600	binary:logitraw	0.5	0.9814200680272108	0.9949999999999999	0.9777495462794917
0.5	auc	0	0.01	4	3	200	binary:logitraw	0.5	0.9461734693877549	0.9949999999999999	0.9341969147005444
0.5	auc	0	0.01	6	3	200	binary:logitraw	0.5	0.9461734693877549	0.9949999999999999	0.9341969147005444
1.0	auc	0	0.01	4	3	200	binary:logitraw	0.5	0.944047619047619	0.9944444444444445	0.9314337568058075
1.0	error	0	0.01	4	3	200	binary:logitraw	0.5	0.944047619047619	0.9944444444444445	0.9314337568058075
0.5	error	0	0.01	4	1	600	binary:logitraw	1.0	0.9875425170068027	0.9904761904761905	0.9861569872958256
0.5	auc	0	0.01	4	1	600	binary:logitraw	1.0	0.9875425170068027	0.9904761904761905	0.9861569872958256
0.5	error	0	0.01	4	3	1000	binary:logitraw	1.0	0.9813775510204081	0.9902380952380951	0.9784638319937775
0.5	error	0	0.01	8	1	1000	binary:logitraw	0.5	0.9814200680272108	0.9902380952380951	0.978595410941146
1.0	auc	0	0.01	6	1	1000	binary:logitraw	0.5	0.9793367346938775	0.9902380952380951	0.9759638319937775
1.0	auc	0	0.01	4	1	600	binary:logitraw	0.5	0.9793367346938775	0.9902380952380951	0.9759638319937775
0.5	error	0	0.01	8	3	1000	binary:logitraw	1.0	0.9834608843537416	0.9902380952380951	0.981095410941146
0.5	error	0	0.01	8	3	600	binary:logitraw	1.0	0.9813775510204081	0.9902380952380951	0.9784638319937775
0.5	error	0	0.01	4	1	1000	binary:logitraw	0.5	0.9814200680272108	0.9902380952380951	0.978595410941146
0.5	error	0	0.01	8	1	1000	binary:logitraw	1.0	0.9875425170068027	0.9902380952380951	0.986095410941146
