max_depth	max_features	min_samples_leaf	min_samples_split	n_estimators	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
12	log2	2	4	200	0.9707550860719876	0.9965517241379309	0.9641081452629168
12	log2	2	2	200	0.9707550860719876	0.9965517241379309	0.9641081452629168
8	log2	2	4	600	0.9665297339593113	0.9931034482758619	0.9593739259938137
8	log2	2	4	1000	0.9707355242566509	0.9931034482758619	0.964669492496277
8	log2	2	2	600	0.9665297339593113	0.9931034482758619	0.9593739259938137
10	log2	2	2	600	0.9749021909233176	0.9931034482758619	0.9698419062893802
10	log2	2	2	1000	0.9721244131455398	0.9931034482758619	0.9663936304273111
12	log2	2	8	1000	0.9707159624413146	0.9931034482758619	0.9646079161415969
8	log2	2	2	1000	0.9707355242566509	0.9931034482758619	0.964669492496277
10	log2	2	4	600	0.9749021909233176	0.9931034482758619	0.9698419062893802
8	log2	2	8	600	0.9693466353677621	0.9931034482758619	0.9629453545652424
10	log2	2	4	1000	0.9721244131455398	0.9931034482758619	0.9663936304273111
12	log2	2	2	1000	0.9707355242566509	0.9931034482758619	0.9646694924962766
12	log2	2	4	1000	0.9707355242566509	0.9931034482758619	0.9646694924962766
10	log2	2	4	200	0.9665297339593113	0.9929802955665024	0.9593739259938137
10	log2	2	10	600	0.9693075117370892	0.9929802955665024	0.9628222018558826
10	log2	2	2	200	0.9665297339593113	0.9929802955665024	0.9593739259938137
12	log2	2	8	600	0.9707355242566511	0.9898850574712643	0.9652924160843165
12	log2	2	2	600	0.9693270735524255	0.9898850574712643	0.9635067017986023
10	log2	4	8	1000	0.9665297339593113	0.9898850574712643	0.9599968495818537
8	sqrt	2	4	1000	0.9693075117370892	0.9898850574712643	0.9634451254439226
8	sqrt	2	2	1000	0.9693075117370892	0.9898850574712643	0.9634451254439226
8	log2	2	8	1000	0.966549295774648	0.9898850574712643	0.9600584259365335
10	log2	4	2	1000	0.9665297339593113	0.9898850574712643	0.9599968495818537
10	log2	4	4	1000	0.9665297339593113	0.9898850574712643	0.9599968495818537
12	log2	2	4	600	0.9693270735524255	0.9898850574712643	0.9635067017986023
12	sqrt	2	4	600	0.9693075117370892	0.9897619047619048	0.9634451254439226
12	sqrt	2	2	600	0.9693075117370892	0.9897619047619048	0.9634451254439226
10	log2	2	8	1000	0.9721635367762127	0.9896551724137931	0.9670781303700309
12	log2	2	10	1000	0.9679381846635369	0.9896551724137931	0.9617825638675679
12	log2	4	4	1000	0.9623630672926448	0.9896551724137931	0.9547628594340705
12	log2	4	10	1000	0.9637323943661972	0.9896551724137931	0.9564869973651049
10	log2	2	10	1000	0.966510172143975	0.9896551724137931	0.959935273227174
12	log2	4	2	1000	0.9623630672926448	0.9896551724137931	0.9547628594340705
8	log2	2	10	600	0.9679186228482004	0.9896551724137931	0.9617209875128883
12	log2	4	8	600	0.9623239436619718	0.9896551724137931	0.9547012830793905
12	log2	4	4	600	0.9623239436619718	0.9896551724137931	0.9547012830793905
8	log2	2	10	200	0.9651604068857589	0.9896551724137931	0.9582727116508192
12	log2	4	2	600	0.9623239436619718	0.9896551724137931	0.9547012830793905
12	log2	4	8	1000	0.9623630672926448	0.9896551724137931	0.9547628594340705
12	log2	2	10	600	0.9678794992175274	0.986551724137931	0.9622207583915683
12	sqrt	2	10	1000	0.9693075117370892	0.9864367816091955	0.9640064726772828
8	log2	2	2	200	0.9679577464788732	0.9864367816091955	0.9624054874556078
10	sqrt	2	4	1000	0.9721048513302033	0.9864367816091955	0.9675163248940313
10	sqrt	2	2	1000	0.9721048513302033	0.9864367816091955	0.9675163248940313
8	log2	4	10	1000	0.9665297339593113	0.9864367816091955	0.9605581968152137
8	log2	2	10	1000	0.9693270735524259	0.9864367816091955	0.9641296253866424
8	log2	2	4	200	0.9679577464788732	0.9864367816091955	0.9624054874556078
12	sqrt	2	8	200	0.9637323943661972	0.9863136288998359	0.957048344598465
12	sqrt	2	4	1000	0.9679381846635369	0.9863136288998359	0.962343911100928
10	sqrt	2	4	600	0.9665297339593113	0.9863136288998359	0.9605581968152137
12	sqrt	2	2	1000	0.9679381846635369	0.9863136288998359	0.962343911100928
10	sqrt	2	2	600	0.9665297339593113	0.9863136288998359	0.9605581968152137
12	sqrt	2	10	200	0.9693270735524255	0.9863136288998359	0.9640680490319624
10	log2	2	8	600	0.9693466353677621	0.9862068965517242	0.9641296253866424
10	log2	4	2	600	0.9651212832550862	0.9862068965517242	0.9587724825294994
10	log2	4	4	600	0.9651212832550862	0.9862068965517242	0.9587724825294994
10	log2	4	8	600	0.9651212832550862	0.9862068965517242	0.9587724825294994
12	log2	2	8	200	0.9679381846635369	0.9860837438423646	0.962343911100928
10	log2	2	8	200	0.9665688575899842	0.9859605911330048	0.9606813495245732
8	log2	4	10	600	0.9651408450704226	0.9859605911330048	0.9588340588841792
12	log2	4	4	200	0.9623043818466354	0.984051724137931	0.9558855539007904
12	log2	4	8	200	0.9623043818466354	0.984051724137931	0.9558855539007904
12	log2	4	2	200	0.9623043818466354	0.984051724137931	0.9558855539007904
10	sqrt	2	10	200	0.9678990610328638	0.9834260289210233	0.9628436819796082
10	sqrt	2	4	200	0.9679186228482003	0.9834260289210233	0.962905258334288
