C	gamma	kernel	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
1000.0	0.01	rbf	0.9428235294117646	0.9666666666666666	0.9381549484997761
1.0	0.01	rbf	0.9408235294117647	0.9666666666666666	0.9357739961188237
10.0	0.01	rbf	0.9428235294117646	0.9666666666666666	0.9381549484997761
100.0	0.01	rbf	0.9428235294117646	0.9666666666666666	0.9381549484997761
10.0	0.01	linear	0.9367450980392157	0.9227375275495893	0.9381306911479326
0.1	100.0	linear	0.9367450980392157	0.9227375275495893	0.9381306911479326
10.0	0.1	linear	0.9367450980392157	0.9227375275495893	0.9381306911479326
1.0	100.0	linear	0.9367450980392157	0.9227375275495893	0.9381306911479326
10.0	1.0	linear	0.9367450980392157	0.9227375275495893	0.9381306911479326
1.0	1.0	linear	0.9367450980392157	0.9227375275495893	0.9381306911479326
10.0	100.0	linear	0.9367450980392157	0.9227375275495893	0.9381306911479326
1.0	0.1	linear	0.9367450980392157	0.9227375275495893	0.9381306911479326
1.0	0.01	linear	0.9367450980392157	0.9227375275495893	0.9381306911479326
10.0	1000.0	linear	0.9367450980392157	0.9227375275495893	0.9381306911479326
0.1	1000.0	linear	0.9367450980392157	0.9227375275495893	0.9381306911479326
100.0	0.01	linear	0.9367450980392157	0.9227375275495893	0.9381306911479326
0.1	1.0	linear	0.9367450980392157	0.9227375275495893	0.9381306911479326
100.0	0.1	linear	0.9367450980392157	0.9227375275495893	0.9381306911479326
0.1	0.1	linear	0.9367450980392157	0.9227375275495893	0.9381306911479326
100.0	1.0	linear	0.9367450980392157	0.9227375275495893	0.9381306911479326
0.1	0.01	linear	0.9367450980392157	0.9227375275495893	0.9381306911479326
100.0	100.0	linear	0.9367450980392157	0.9227375275495893	0.9381306911479326
100.0	1000.0	linear	0.9367450980392157	0.9227375275495893	0.9381306911479326
1000.0	0.01	linear	0.9367450980392157	0.9227375275495893	0.9381306911479326
1000.0	0.1	linear	0.9367450980392157	0.9227375275495893	0.9381306911479326
1000.0	1.0	linear	0.9367450980392157	0.9227375275495893	0.9381306911479326
1000.0	100.0	linear	0.9367450980392157	0.9227375275495893	0.9381306911479326
1000.0	1000.0	linear	0.9367450980392157	0.9227375275495893	0.9381306911479326
1.0	1000.0	linear	0.9367450980392157	0.9227375275495893	0.9381306911479326
0.01	0.01	linear	0.9347843137254902	0.921010886901047	0.9364681295715778
0.01	0.1	linear	0.9347843137254902	0.921010886901047	0.9364681295715778
0.01	1.0	linear	0.9347843137254902	0.921010886901047	0.9364681295715778
0.01	100.0	linear	0.9347843137254902	0.921010886901047	0.9364681295715778
0.01	1000.0	linear	0.9347843137254902	0.921010886901047	0.9364681295715778
0.01	0.01	rbf	0.5645882352941177	0.0	0.5
1.0	1000.0	rbf	0.5645882352941177	0.0	0.5
1000.0	100.0	rbf	0.5645882352941177	0.0	0.5
0.01	0.1	rbf	0.5645882352941177	0.0	0.5
1000.0	1.0	rbf	0.5645882352941177	0.0	0.5
1000.0	0.1	rbf	0.5645882352941177	0.0	0.5
0.01	1.0	rbf	0.5645882352941177	0.0	0.5
0.01	100.0	rbf	0.5645882352941177	0.0	0.5
100.0	1000.0	rbf	0.5645882352941177	0.0	0.5
100.0	100.0	rbf	0.5645882352941177	0.0	0.5
0.01	1000.0	rbf	0.5645882352941177	0.0	0.5
100.0	1.0	rbf	0.5645882352941177	0.0	0.5
0.1	0.01	rbf	0.5645882352941177	0.0	0.5
100.0	0.1	rbf	0.5645882352941177	0.0	0.5
0.1	0.1	rbf	0.5645882352941177	0.0	0.5
0.1	1.0	rbf	0.5645882352941177	0.0	0.5
0.1	100.0	rbf	0.5645882352941177	0.0	0.5
10.0	1000.0	rbf	0.5645882352941177	0.0	0.5
0.1	1000.0	rbf	0.5645882352941177	0.0	0.5
10.0	100.0	rbf	0.5645882352941177	0.0	0.5
1.0	0.1	rbf	0.5645882352941177	0.0	0.5
10.0	1.0	rbf	0.5645882352941177	0.0	0.5
1.0	1.0	rbf	0.5645882352941177	0.0	0.5
10.0	0.1	rbf	0.5645882352941177	0.0	0.5
1.0	100.0	rbf	0.5645882352941177	0.0	0.5
1000.0	1000.0	rbf	0.5645882352941177	0.0	0.5
