C	gamma	kernel	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
10.0	0.1	rbf	0.8188679245283019	0.9941176470588236	0.7747362012987012
1000.0	0.1	rbf	0.8188679245283019	0.9941176470588236	0.7747362012987012
100.0	0.1	rbf	0.8188679245283019	0.9941176470588236	0.7747362012987012
1.0	0.1	rbf	0.790566037735849	0.9923076923076923	0.7391301406926407
1.0	0.01	rbf	0.8981132075471698	0.9189910605390482	0.8849759111855885
0.01	0.01	linear	0.8754716981132077	0.9025006142808	0.8582578375925151
0.01	0.1	linear	0.8754716981132077	0.9025006142808	0.8582578375925151
0.01	1.0	linear	0.8754716981132077	0.9025006142808	0.8582578375925151
0.01	100.0	linear	0.8754716981132077	0.9025006142808	0.8582578375925151
0.01	1000.0	linear	0.8754716981132077	0.9025006142808	0.8582578375925151
0.1	1.0	linear	0.8830188679245283	0.8591119381508397	0.8784394201228878
0.1	1000.0	linear	0.8830188679245283	0.8591119381508397	0.8784394201228878
0.1	100.0	linear	0.8830188679245283	0.8591119381508397	0.8784394201228878
0.1	0.1	linear	0.8830188679245283	0.8591119381508397	0.8784394201228878
0.1	0.01	linear	0.8830188679245283	0.8591119381508397	0.8784394201228878
10.0	0.01	rbf	0.879245283018868	0.8548998433552208	0.8745537896243543
1000.0	0.01	rbf	0.8754716981132076	0.8504655443377181	0.8713709677419355
100.0	0.01	rbf	0.8754716981132076	0.8504655443377181	0.8713709677419355
1.0	100.0	linear	0.839622641509434	0.7966689409624192	0.8366793656612204
1.0	1000.0	linear	0.839622641509434	0.7966689409624192	0.8366793656612204
1.0	0.01	linear	0.839622641509434	0.7966689409624192	0.8366793656612204
1.0	0.1	linear	0.839622641509434	0.7966689409624192	0.8366793656612204
1.0	1.0	linear	0.839622641509434	0.7966689409624192	0.8366793656612204
100.0	0.1	linear	0.8339622641509434	0.7874607203973771	0.8319918656612206
100.0	0.01	linear	0.8339622641509434	0.7874607203973771	0.8319918656612206
100.0	1000.0	linear	0.8339622641509434	0.7874607203973771	0.8319918656612206
100.0	1.0	linear	0.8339622641509434	0.7874607203973771	0.8319918656612206
100.0	100.0	linear	0.8339622641509434	0.7874607203973771	0.8319918656612206
10.0	100.0	linear	0.8339622641509434	0.7874607203973771	0.8319918656612206
1000.0	0.01	linear	0.8339622641509434	0.7874607203973771	0.8319918656612206
1000.0	0.1	linear	0.8339622641509434	0.7874607203973771	0.8319918656612206
1000.0	1.0	linear	0.8339622641509434	0.7874607203973771	0.8319918656612206
1000.0	100.0	linear	0.8339622641509434	0.7874607203973771	0.8319918656612206
1000.0	1000.0	linear	0.8339622641509434	0.7874607203973771	0.8319918656612206
10.0	1000.0	linear	0.8339622641509434	0.7874607203973771	0.8319918656612206
10.0	0.01	linear	0.8339622641509434	0.7874607203973771	0.8319918656612206
10.0	1.0	linear	0.8339622641509434	0.7874607203973771	0.8319918656612206
10.0	0.1	linear	0.8339622641509434	0.7874607203973771	0.8319918656612206
10.0	1.0	rbf	0.6	0.0	0.5
100.0	1000.0	rbf	0.6	0.0	0.5
0.01	0.1	rbf	0.6	0.0	0.5
1000.0	100.0	rbf	0.6	0.0	0.5
0.01	1.0	rbf	0.6	0.0	0.5
1000.0	1.0	rbf	0.6	0.0	0.5
0.01	100.0	rbf	0.6	0.0	0.5
0.01	1000.0	rbf	0.6	0.0	0.5
0.1	0.01	rbf	0.6	0.0	0.5
0.1	0.1	rbf	0.6	0.0	0.5
0.1	1.0	rbf	0.6	0.0	0.5
0.1	100.0	rbf	0.6	0.0	0.5
10.0	100.0	rbf	0.6	0.0	0.5
100.0	100.0	rbf	0.6	0.0	0.5
0.1	1000.0	rbf	0.6	0.0	0.5
100.0	1.0	rbf	0.6	0.0	0.5
1.0	1.0	rbf	0.6	0.0	0.5
1.0	100.0	rbf	0.6	0.0	0.5
1.0	1000.0	rbf	0.6	0.0	0.5
0.01	0.01	rbf	0.6	0.0	0.5
10.0	1000.0	rbf	0.6	0.0	0.5
1000.0	1000.0	rbf	0.6	0.0	0.5
