activation	alpha	early_stopping	hidden_layer_sizes	learning_rate	max_iter	solver	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
logistic	0.1	True	(100,)	adaptive	500	adam	0.9031739811912225	0.9434687194340894	0.8924971736442325
logistic	0.1	True	(100,)	constant	1000	adam	0.9031739811912225	0.9434687194340894	0.8924971736442325
logistic	0.1	True	(100,)	adaptive	1000	adam	0.9031739811912225	0.9434687194340894	0.8924971736442325
logistic	0.1	True	(100,)	invscaling	500	adam	0.9031739811912225	0.9434687194340894	0.8924971736442325
logistic	0.1	True	(100,)	constant	500	adam	0.9031739811912225	0.9434687194340894	0.8924971736442325
logistic	0.1	True	(100,)	invscaling	1000	adam	0.9031739811912225	0.9434687194340894	0.8924971736442325
logistic	0.01	True	(100,)	constant	500	adam	0.9009012539184953	0.9420730184854671	0.8897748630983925
logistic	0.01	True	(100,)	adaptive	1000	adam	0.9009012539184953	0.9420730184854671	0.8897748630983925
logistic	0.001	True	(100,)	adaptive	1000	adam	0.9009012539184953	0.9420730184854671	0.8897748630983925
logistic	0.001	True	(100,)	adaptive	500	adam	0.9009012539184953	0.9420730184854671	0.8897748630983925
logistic	0.001	True	(100,)	invscaling	1000	adam	0.9009012539184953	0.9420730184854671	0.8897748630983925
logistic	0.001	True	(100,)	invscaling	500	adam	0.9009012539184953	0.9420730184854671	0.8897748630983925
logistic	0.001	True	(100,)	constant	1000	adam	0.9009012539184953	0.9420730184854671	0.8897748630983925
logistic	0.001	True	(100,)	constant	500	adam	0.9009012539184953	0.9420730184854671	0.8897748630983925
logistic	0.01	True	(100,)	adaptive	500	adam	0.9009012539184953	0.9420730184854671	0.8897748630983925
logistic	0.01	True	(100,)	invscaling	1000	adam	0.9009012539184953	0.9420730184854671	0.8897748630983925
logistic	0.01	True	(100,)	invscaling	500	adam	0.9009012539184953	0.9420730184854671	0.8897748630983925
logistic	0.01	True	(100,)	constant	1000	adam	0.9009012539184953	0.9420730184854671	0.8897748630983925
logistic	0.01	True	(50,)	invscaling	500	adam	0.8929467084639497	0.9393130324723268	0.8802778661013955
logistic	0.01	True	(50,)	constant	500	adam	0.8929467084639497	0.9393130324723268	0.8802778661013955
logistic	0.001	True	(50,)	invscaling	500	adam	0.8929467084639497	0.9393130324723268	0.8802778661013955
logistic	0.001	True	(50,)	constant	500	adam	0.8929467084639497	0.9393130324723268	0.8802778661013955
logistic	0.001	True	(50,)	constant	1000	adam	0.8929467084639497	0.9393130324723268	0.8802778661013955
logistic	0.01	True	(50,)	adaptive	1000	adam	0.8929467084639497	0.9393130324723268	0.8802778661013955
logistic	0.01	True	(50,)	invscaling	1000	adam	0.8929467084639497	0.9393130324723268	0.8802778661013955
logistic	0.001	True	(50,)	invscaling	1000	adam	0.8929467084639497	0.9393130324723268	0.8802778661013955
logistic	0.01	True	(50,)	constant	1000	adam	0.8929467084639497	0.9393130324723268	0.8802778661013955
logistic	0.001	True	(50,)	adaptive	1000	adam	0.8929467084639497	0.9393130324723268	0.8802778661013955
logistic	0.01	True	(50,)	adaptive	500	adam	0.8929467084639497	0.9393130324723268	0.8802778661013955
logistic	0.001	True	(50,)	adaptive	500	adam	0.8929467084639497	0.9393130324723268	0.8802778661013955
logistic	0.1	True	(50,)	constant	500	adam	0.8940830721003135	0.9388321734620559	0.8816292174527469
logistic	0.1	True	(50,)	adaptive	1000	adam	0.8940830721003135	0.9388321734620559	0.8816292174527469
logistic	0.1	True	(50,)	constant	1000	adam	0.8940830721003135	0.9388321734620559	0.8816292174527469
logistic	0.1	True	(50,)	adaptive	500	adam	0.8940830721003135	0.9388321734620559	0.8816292174527469
logistic	0.1	True	(50,)	invscaling	1000	adam	0.8940830721003135	0.9388321734620559	0.8816292174527469
logistic	0.1	True	(50,)	invscaling	500	adam	0.8940830721003135	0.9388321734620559	0.8816292174527469
relu	0.001	True	(50, 50)	adaptive	1000	adam	0.9146029258098224	0.9315348798275627	0.907474916092563
relu	0.001	True	(50, 50)	adaptive	500	adam	0.9146029258098224	0.9315348798275627	0.907474916092563
relu	0.001	True	(50, 50)	invscaling	1000	adam	0.9146029258098224	0.9315348798275627	0.907474916092563
relu	0.001	True	(50, 50)	invscaling	500	adam	0.9146029258098224	0.9315348798275627	0.907474916092563
relu	0.001	True	(50, 50)	constant	1000	adam	0.9146029258098224	0.9315348798275627	0.907474916092563
relu	0.001	True	(50, 50)	constant	500	adam	0.9146029258098224	0.9315348798275627	0.907474916092563
relu	0.1	True	(50, 50)	invscaling	1000	adam	0.9123171368861025	0.931366812600672	0.9047722133898605
relu	0.1	True	(50, 50)	adaptive	1000	adam	0.9123171368861025	0.931366812600672	0.9047722133898605
relu	0.1	True	(50, 50)	adaptive	500	adam	0.9123171368861025	0.931366812600672	0.9047722133898605
relu	0.1	True	(50, 50)	invscaling	500	adam	0.9123171368861025	0.931366812600672	0.9047722133898605
relu	0.1	True	(50, 50)	constant	500	adam	0.9123171368861025	0.931366812600672	0.9047722133898605
relu	0.1	True	(50, 50)	constant	1000	adam	0.9123171368861025	0.931366812600672	0.9047722133898605
relu	0.01	True	(50, 50)	constant	1000	adam	0.9111807732497388	0.9310493522832116	0.903420862038509
relu	0.01	True	(50, 50)	invscaling	500	adam	0.9111807732497388	0.9310493522832116	0.903420862038509
relu	0.01	True	(50, 50)	invscaling	1000	adam	0.9111807732497388	0.9310493522832116	0.903420862038509
relu	0.01	True	(50, 50)	adaptive	500	adam	0.9111807732497388	0.9310493522832116	0.903420862038509
relu	0.01	True	(50, 50)	constant	500	adam	0.9111807732497388	0.9310493522832116	0.903420862038509
relu	0.01	True	(50, 50)	adaptive	1000	adam	0.9111807732497388	0.9310493522832116	0.903420862038509
logistic	0.001	True	(100, 100)	invscaling	1000	adam	0.9157001044932078	0.9249067450805193	0.9094931107578166
logistic	0.001	True	(100, 100)	adaptive	1000	adam	0.9157001044932078	0.9249067450805193	0.9094931107578166
logistic	0.001	True	(100, 100)	adaptive	500	adam	0.9157001044932078	0.9249067450805193	0.9094931107578166
logistic	0.001	True	(100, 100)	invscaling	500	adam	0.9157001044932078	0.9249067450805193	0.9094931107578166
logistic	0.001	True	(100, 100)	constant	1000	adam	0.9157001044932078	0.9249067450805193	0.9094931107578166
logistic	0.001	True	(100, 100)	constant	500	adam	0.9157001044932078	0.9249067450805193	0.9094931107578166
relu	0.01	True	(100, 100)	constant	500	adam	0.9248040752351097	0.924625909305543	0.9211209150326798
relu	0.01	True	(100, 100)	constant	1000	adam	0.9248040752351097	0.924625909305543	0.9211209150326798
relu	0.01	True	(100, 100)	invscaling	500	adam	0.9248040752351097	0.924625909305543	0.9211209150326798
relu	0.01	True	(100, 100)	invscaling	1000	adam	0.9248040752351097	0.924625909305543	0.9211209150326798
relu	0.01	True	(100, 100)	adaptive	500	adam	0.9248040752351097	0.924625909305543	0.9211209150326798
relu	0.01	True	(100, 100)	adaptive	1000	adam	0.9248040752351097	0.924625909305543	0.9211209150326798
relu	0.001	True	(100, 100)	constant	1000	adam	0.9236546499477534	0.9244671791468129	0.9197695636813285
relu	0.001	True	(100, 100)	invscaling	1000	adam	0.9236546499477534	0.9244671791468129	0.9197695636813285
relu	0.001	True	(100, 100)	invscaling	500	adam	0.9236546499477534	0.9244671791468129	0.9197695636813285
relu	0.1	True	(100, 100)	constant	500	adam	0.9236546499477534	0.9244671791468129	0.9197695636813285
relu	0.001	True	(100, 100)	constant	500	adam	0.9236546499477534	0.9244671791468129	0.9197695636813285
relu	0.001	True	(100, 100)	adaptive	1000	adam	0.9236546499477534	0.9244671791468129	0.9197695636813285
relu	0.001	True	(100, 100)	adaptive	500	adam	0.9236546499477534	0.9244671791468129	0.9197695636813285
relu	0.1	True	(100, 100)	invscaling	500	adam	0.9236546499477534	0.9244671791468129	0.9197695636813285
relu	0.1	True	(100, 100)	adaptive	500	adam	0.9236546499477534	0.9244671791468129	0.9197695636813285
relu	0.1	True	(100, 100)	constant	1000	adam	0.9236546499477534	0.9244671791468129	0.9197695636813285
relu	0.1	True	(100, 100)	adaptive	1000	adam	0.9236546499477534	0.9244671791468129	0.9197695636813285
relu	0.1	True	(100, 100)	invscaling	1000	adam	0.9236546499477534	0.9244671791468129	0.9197695636813285
logistic	0.01	True	(100, 100)	adaptive	500	adam	0.9134012539184952	0.9226820033641856	0.9071417594064652
logistic	0.01	True	(100, 100)	invscaling	1000	adam	0.9134012539184952	0.9226820033641856	0.9071417594064652
logistic	0.01	True	(100, 100)	invscaling	500	adam	0.9134012539184952	0.9226820033641856	0.9071417594064652
logistic	0.01	True	(100, 100)	constant	500	adam	0.9134012539184952	0.9226820033641856	0.9071417594064652
logistic	0.01	True	(100, 100)	constant	1000	adam	0.9134012539184952	0.9226820033641856	0.9071417594064652
logistic	0.01	True	(100, 100)	adaptive	1000	adam	0.9134012539184952	0.9226820033641856	0.9071417594064652
logistic	0.1	True	(100, 100)	constant	1000	adam	0.912291013584117	0.9223056797398902	0.9058100158982512
logistic	0.1	True	(100, 100)	adaptive	500	adam	0.912291013584117	0.9223056797398902	0.9058100158982512
logistic	0.1	True	(100, 100)	adaptive	1000	adam	0.912291013584117	0.9223056797398902	0.9058100158982512
logistic	0.1	True	(100, 100)	invscaling	1000	adam	0.912291013584117	0.9223056797398902	0.9058100158982512
logistic	0.1	True	(100, 100)	invscaling	500	adam	0.912291013584117	0.9223056797398902	0.9058100158982512
logistic	0.1	True	(100, 100)	constant	500	adam	0.912291013584117	0.9223056797398902	0.9058100158982512
relu	0.1	True	(100,)	adaptive	500	adam	0.9145637408568443	0.9222309324503071	0.9089587528705175
relu	0.1	True	(100,)	adaptive	1000	adam	0.9145637408568443	0.9222309324503071	0.9089587528705175
relu	0.1	True	(100,)	invscaling	500	adam	0.9145637408568443	0.9222309324503071	0.9089587528705175
relu	0.1	True	(100,)	constant	1000	adam	0.9145637408568443	0.9222309324503071	0.9089587528705175
relu	0.1	True	(100,)	constant	500	adam	0.9145637408568443	0.9222309324503071	0.9089587528705175
relu	0.1	True	(100,)	invscaling	1000	adam	0.9145637408568443	0.9222309324503071	0.9089587528705175
relu	0.001	True	(100,)	constant	500	adam	0.9134273772204807	0.9199965972747955	0.9079783607136548
relu	0.01	True	(100,)	adaptive	1000	adam	0.9134273772204807	0.9199965972747955	0.9079783607136548
relu	0.01	True	(100,)	adaptive	500	adam	0.9134273772204807	0.9199965972747955	0.9079783607136548
relu	0.001	True	(100,)	invscaling	500	adam	0.9134273772204807	0.9199965972747955	0.9079783607136548
relu	0.01	True	(100,)	invscaling	1000	adam	0.9134273772204807	0.9199965972747955	0.9079783607136548
relu	0.01	True	(100,)	invscaling	500	adam	0.9134273772204807	0.9199965972747955	0.9079783607136548
relu	0.01	True	(100,)	constant	500	adam	0.9134273772204807	0.9199965972747955	0.9079783607136548
relu	0.001	True	(100,)	adaptive	1000	adam	0.9134273772204807	0.9199965972747955	0.9079783607136548
relu	0.01	True	(100,)	constant	1000	adam	0.9134273772204807	0.9199965972747955	0.9079783607136548
relu	0.001	True	(100,)	adaptive	500	adam	0.9134273772204807	0.9199965972747955	0.9079783607136548
relu	0.001	True	(100,)	invscaling	1000	adam	0.9134273772204807	0.9199965972747955	0.9079783607136548
relu	0.001	True	(100,)	constant	1000	adam	0.9134273772204807	0.9199965972747955	0.9079783607136548
relu	0.001	True	(50,)	constant	1000	adam	0.9202194357366771	0.9166287572500849	0.9168283872107402
relu	0.001	True	(50,)	invscaling	500	adam	0.9202194357366771	0.9166287572500849	0.9168283872107402
relu	0.001	True	(50,)	constant	500	adam	0.9202194357366771	0.9166287572500849	0.9168283872107402
relu	0.001	True	(50,)	adaptive	1000	adam	0.9202194357366771	0.9166287572500849	0.9168283872107402
relu	0.01	True	(50,)	constant	1000	adam	0.9202194357366771	0.9166287572500849	0.9168283872107402
relu	0.001	True	(50,)	invscaling	1000	adam	0.9202194357366771	0.9166287572500849	0.9168283872107402
relu	0.001	True	(50,)	adaptive	500	adam	0.9202194357366771	0.9166287572500849	0.9168283872107402
relu	0.01	True	(50,)	adaptive	500	adam	0.9202194357366771	0.9166287572500849	0.9168283872107402
relu	0.01	True	(50,)	invscaling	1000	adam	0.9202194357366771	0.9166287572500849	0.9168283872107402
relu	0.01	True	(50,)	invscaling	500	adam	0.9202194357366771	0.9166287572500849	0.9168283872107402
relu	0.01	True	(50,)	constant	500	adam	0.9202194357366771	0.9166287572500849	0.9168283872107402
relu	0.01	True	(50,)	adaptive	1000	adam	0.9202194357366771	0.9166287572500849	0.9168283872107402
relu	0.1	True	(50,)	constant	500	adam	0.9190830721003135	0.9163061766049235	0.9154770358593888
relu	0.1	True	(50,)	constant	1000	adam	0.9190830721003135	0.9163061766049235	0.9154770358593888
relu	0.1	True	(50,)	invscaling	500	adam	0.9190830721003135	0.9163061766049235	0.9154770358593888
relu	0.1	True	(50,)	invscaling	1000	adam	0.9190830721003135	0.9163061766049235	0.9154770358593888
relu	0.1	True	(50,)	adaptive	500	adam	0.9190830721003135	0.9163061766049235	0.9154770358593888
relu	0.1	True	(50,)	adaptive	1000	adam	0.9190830721003135	0.9163061766049235	0.9154770358593888
identity	0.1	True	(50,)	constant	1000	adam	0.9156739811912225	0.9092158855596143	0.9125358593888006
identity	0.1	True	(50,)	adaptive	1000	adam	0.9156739811912225	0.9092158855596143	0.9125358593888006
identity	0.1	True	(50,)	adaptive	500	adam	0.9156739811912225	0.9092158855596143	0.9125358593888006
identity	0.1	True	(50,)	constant	500	adam	0.9156739811912225	0.9092158855596143	0.9125358593888006
identity	0.1	True	(50,)	invscaling	1000	adam	0.9156739811912225	0.9092158855596143	0.9125358593888006
identity	0.1	True	(50,)	invscaling	500	adam	0.9156739811912225	0.9092158855596143	0.9125358593888006
tanh	0.001	True	(50,)	adaptive	500	adam	0.9111285266457679	0.9088656809980339	0.9071304539833951
tanh	0.001	True	(50,)	adaptive	1000	adam	0.9111285266457679	0.9088656809980339	0.9071304539833951
tanh	0.001	True	(50,)	constant	500	adam	0.9111285266457679	0.9088656809980339	0.9071304539833951
tanh	0.001	True	(50,)	constant	1000	adam	0.9111285266457679	0.9088656809980339	0.9071304539833951
tanh	0.001	True	(50,)	invscaling	500	adam	0.9111285266457679	0.9088656809980339	0.9071304539833951
tanh	0.001	True	(50,)	invscaling	1000	adam	0.9111285266457679	0.9088656809980339	0.9071304539833951
logistic	0.1	True	(50,)	constant	500	lbfgs	0.927076802507837	0.9088135880241145	0.9264578696343403
logistic	0.1	True	(50,)	invscaling	500	lbfgs	0.927076802507837	0.9088135880241145	0.9264578696343403
logistic	0.1	True	(50,)	invscaling	1000	lbfgs	0.927076802507837	0.9088135880241145	0.9264578696343403
logistic	0.1	True	(50,)	adaptive	500	lbfgs	0.927076802507837	0.9088135880241145	0.9264578696343403
logistic	0.1	True	(50,)	adaptive	1000	lbfgs	0.927076802507837	0.9088135880241145	0.9264578696343403
logistic	0.1	True	(50,)	constant	1000	lbfgs	0.927076802507837	0.9088135880241145	0.9264578696343403
relu	0.1	True	(50,)	constant	500	lbfgs	0.921381922675026	0.9086147574887647	0.9197011128775834
relu	0.1	True	(50,)	constant	1000	lbfgs	0.921381922675026	0.9086147574887647	0.9197011128775834
relu	0.1	True	(50,)	adaptive	1000	lbfgs	0.921381922675026	0.9086147574887647	0.9197011128775834
relu	0.1	True	(50,)	adaptive	500	lbfgs	0.921381922675026	0.9086147574887647	0.9197011128775834
relu	0.1	True	(50,)	invscaling	1000	lbfgs	0.921381922675026	0.9086147574887647	0.9197011128775834
relu	0.1	True	(50,)	invscaling	500	lbfgs	0.921381922675026	0.9086147574887647	0.9197011128775834
identity	0.01	True	(50,)	constant	1000	adam	0.9156739811912225	0.9075742641811507	0.912906818583289
identity	0.001	True	(50,)	adaptive	500	adam	0.9156739811912225	0.9075742641811507	0.912906818583289
identity	0.01	True	(50,)	constant	500	adam	0.9156739811912225	0.9075742641811507	0.912906818583289
identity	0.001	True	(50,)	adaptive	1000	adam	0.9156739811912225	0.9075742641811507	0.912906818583289
identity	0.01	True	(50,)	invscaling	500	adam	0.9156739811912225	0.9075742641811507	0.912906818583289
identity	0.01	True	(50,)	invscaling	1000	adam	0.9156739811912225	0.9075742641811507	0.912906818583289
identity	0.01	True	(50,)	adaptive	500	adam	0.9156739811912225	0.9075742641811507	0.912906818583289
identity	0.001	True	(50,)	constant	500	adam	0.9156739811912225	0.9075742641811507	0.912906818583289
identity	0.001	True	(50,)	constant	1000	adam	0.9156739811912225	0.9075742641811507	0.912906818583289
identity	0.001	True	(50,)	invscaling	500	adam	0.9156739811912225	0.9075742641811507	0.912906818583289
identity	0.001	True	(50,)	invscaling	1000	adam	0.9156739811912225	0.9075742641811507	0.912906818583289
identity	0.01	True	(50,)	adaptive	1000	adam	0.9156739811912225	0.9075742641811507	0.912906818583289
relu	0.1	True	(50, 50)	constant	500	lbfgs	0.9225052246603971	0.9072098469294424	0.9214234234234235
relu	0.1	True	(50, 50)	constant	1000	lbfgs	0.9225052246603971	0.9072098469294424	0.9214234234234235
relu	0.1	True	(50, 50)	invscaling	500	lbfgs	0.9225052246603971	0.9072098469294424	0.9214234234234235
relu	0.1	True	(50, 50)	invscaling	1000	lbfgs	0.9225052246603971	0.9072098469294424	0.9214234234234235
relu	0.1	True	(50, 50)	adaptive	500	lbfgs	0.9225052246603971	0.9072098469294424	0.9214234234234235
relu	0.1	True	(50, 50)	adaptive	1000	lbfgs	0.9225052246603971	0.9072098469294424	0.9214234234234235
tanh	0.001	True	(100, 100)	constant	500	adam	0.9201671891327063	0.9068828776723514	0.9185688924218335
tanh	0.001	True	(100, 100)	invscaling	500	adam	0.9201671891327063	0.9068828776723514	0.9185688924218335
tanh	0.001	True	(100, 100)	adaptive	1000	adam	0.9201671891327063	0.9068828776723514	0.9185688924218335
tanh	0.001	True	(100, 100)	constant	1000	adam	0.9201671891327063	0.9068828776723514	0.9185688924218335
tanh	0.001	True	(100, 100)	adaptive	500	adam	0.9201671891327063	0.9068828776723514	0.9185688924218335
tanh	0.01	True	(100, 100)	constant	1000	adam	0.9201671891327063	0.9068828776723514	0.9185688924218335
tanh	0.01	True	(100, 100)	invscaling	500	adam	0.9201671891327063	0.9068828776723514	0.9185688924218335
tanh	0.01	True	(100, 100)	adaptive	1000	adam	0.9201671891327063	0.9068828776723514	0.9185688924218335
tanh	0.01	True	(100, 100)	invscaling	1000	adam	0.9201671891327063	0.9068828776723514	0.9185688924218335
