C	gamma	kernel	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
1.0	0.01	rbf	0.96	1.0	0.95
10.0	0.01	rbf	0.9747368421052632	0.9875	0.9708333333333334
1000.0	0.01	rbf	0.9747368421052632	0.9875	0.9708333333333334
100.0	0.01	rbf	0.9747368421052632	0.9875	0.9708333333333334
0.01	0.01	linear	0.9347368421052632	0.976388888888889	0.9229166666666666
0.01	0.1	linear	0.9347368421052632	0.976388888888889	0.9229166666666666
0.01	1.0	linear	0.9347368421052632	0.976388888888889	0.9229166666666666
0.01	100.0	linear	0.9347368421052632	0.976388888888889	0.9229166666666666
0.01	1000.0	linear	0.9347368421052632	0.976388888888889	0.9229166666666666
100.0	0.1	linear	0.9594736842105263	0.9509920634920634	0.9579545454545455
10.0	0.1	linear	0.9594736842105263	0.9509920634920634	0.9579545454545455
10.0	1.0	linear	0.9594736842105263	0.9509920634920634	0.9579545454545455
10.0	100.0	linear	0.9594736842105263	0.9509920634920634	0.9579545454545455
10.0	1000.0	linear	0.9594736842105263	0.9509920634920634	0.9579545454545455
100.0	0.01	linear	0.9594736842105263	0.9509920634920634	0.9579545454545455
100.0	1000.0	linear	0.9594736842105263	0.9509920634920634	0.9579545454545455
100.0	1.0	linear	0.9594736842105263	0.9509920634920634	0.9579545454545455
100.0	100.0	linear	0.9594736842105263	0.9509920634920634	0.9579545454545455
1.0	100.0	linear	0.9594736842105263	0.9509920634920634	0.9579545454545455
1000.0	0.01	linear	0.9594736842105263	0.9509920634920634	0.9579545454545455
1000.0	0.1	linear	0.9594736842105263	0.9509920634920634	0.9579545454545455
1000.0	1.0	linear	0.9594736842105263	0.9509920634920634	0.9579545454545455
1000.0	100.0	linear	0.9594736842105263	0.9509920634920634	0.9579545454545455
1000.0	1000.0	linear	0.9594736842105263	0.9509920634920634	0.9579545454545455
1.0	1000.0	linear	0.9594736842105263	0.9509920634920634	0.9579545454545455
10.0	0.01	linear	0.9594736842105263	0.9509920634920634	0.9579545454545455
0.1	0.1	linear	0.9594736842105263	0.9509920634920634	0.9579545454545455
0.1	1000.0	linear	0.9594736842105263	0.9509920634920634	0.9579545454545455
1.0	1.0	linear	0.9594736842105263	0.9509920634920634	0.9579545454545455
0.1	1.0	linear	0.9594736842105263	0.9509920634920634	0.9579545454545455
0.1	0.01	linear	0.9594736842105263	0.9509920634920634	0.9579545454545455
0.1	100.0	linear	0.9594736842105263	0.9509920634920634	0.9579545454545455
1.0	0.1	linear	0.9594736842105263	0.9509920634920634	0.9579545454545455
1.0	0.01	linear	0.9594736842105263	0.9509920634920634	0.9579545454545455
1000.0	0.1	rbf	0.6634210526315789	0.8	0.5776785714285714
100.0	0.1	rbf	0.6634210526315789	0.8	0.5776785714285714
10.0	0.1	rbf	0.6634210526315789	0.8	0.5776785714285714
1.0	0.1	rbf	0.6173684210526316	0.3	0.5196428571428571
0.1	0.01	rbf	0.6121052631578948	0.2	0.5125
100.0	100.0	rbf	0.6021052631578948	0.0	0.5
0.01	100.0	rbf	0.6021052631578948	0.0	0.5
0.01	1.0	rbf	0.6021052631578948	0.0	0.5
0.01	1000.0	rbf	0.6021052631578948	0.0	0.5
1000.0	100.0	rbf	0.6021052631578948	0.0	0.5
0.01	0.1	rbf	0.6021052631578948	0.0	0.5
100.0	1000.0	rbf	0.6021052631578948	0.0	0.5
1000.0	1.0	rbf	0.6021052631578948	0.0	0.5
1.0	1.0	rbf	0.6021052631578948	0.0	0.5
0.1	0.1	rbf	0.6021052631578948	0.0	0.5
100.0	1.0	rbf	0.6021052631578948	0.0	0.5
1.0	100.0	rbf	0.6021052631578948	0.0	0.5
0.1	1.0	rbf	0.6021052631578948	0.0	0.5
0.1	100.0	rbf	0.6021052631578948	0.0	0.5
10.0	1000.0	rbf	0.6021052631578948	0.0	0.5
10.0	100.0	rbf	0.6021052631578948	0.0	0.5
0.1	1000.0	rbf	0.6021052631578948	0.0	0.5
10.0	1.0	rbf	0.6021052631578948	0.0	0.5
0.01	0.01	rbf	0.6021052631578948	0.0	0.5
1.0	1000.0	rbf	0.6021052631578948	0.0	0.5
1000.0	1000.0	rbf	0.6021052631578948	0.0	0.5
