activation	alpha	early_stopping	hidden_layer_sizes	learning_rate	max_iter	solver	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
tanh	0.001	True	(100, 100)	adaptive	1000	lbfgs	0.9324175824175824	0.945	0.9324404761904763
tanh	0.01	True	(100, 100)	adaptive	1000	lbfgs	0.9324175824175824	0.945	0.9324404761904763
tanh	0.1	True	(50, 50)	invscaling	1000	lbfgs	0.9543956043956046	0.945	0.9520833333333334
identity	0.1	True	(100,)	adaptive	1000	lbfgs	0.9472527472527472	0.945	0.9458333333333334
tanh	0.1	True	(50, 50)	invscaling	500	lbfgs	0.9543956043956046	0.945	0.9520833333333334
tanh	0.1	True	(50, 50)	constant	1000	lbfgs	0.9543956043956046	0.945	0.9520833333333334
tanh	0.1	True	(50, 50)	constant	500	lbfgs	0.9543956043956046	0.945	0.9520833333333334
tanh	0.1	True	(100,)	adaptive	1000	lbfgs	0.9401098901098901	0.945	0.9395833333333334
tanh	0.1	True	(100,)	adaptive	500	lbfgs	0.9401098901098901	0.945	0.9395833333333334
tanh	0.1	True	(100,)	invscaling	1000	lbfgs	0.9401098901098901	0.945	0.9395833333333334
tanh	0.1	True	(100,)	invscaling	500	lbfgs	0.9401098901098901	0.945	0.9395833333333334
tanh	0.1	True	(100,)	constant	1000	lbfgs	0.9401098901098901	0.945	0.9395833333333334
tanh	0.1	True	(100,)	constant	500	lbfgs	0.9401098901098901	0.945	0.9395833333333334
tanh	0.1	True	(50,)	adaptive	1000	lbfgs	0.9401098901098901	0.945	0.9395833333333334
tanh	0.1	True	(50,)	adaptive	500	lbfgs	0.9401098901098901	0.945	0.9395833333333334
tanh	0.1	True	(50,)	invscaling	1000	lbfgs	0.9401098901098901	0.945	0.9395833333333334
tanh	0.1	True	(50,)	invscaling	500	lbfgs	0.9401098901098901	0.945	0.9395833333333334
identity	0.1	True	(100,)	adaptive	500	lbfgs	0.9472527472527472	0.945	0.9458333333333334
identity	0.1	True	(100,)	invscaling	1000	lbfgs	0.9472527472527472	0.945	0.9458333333333334
tanh	0.1	True	(50, 50)	adaptive	500	lbfgs	0.9543956043956046	0.945	0.9520833333333334
identity	0.1	True	(50,)	invscaling	500	lbfgs	0.9472527472527472	0.945	0.9458333333333334
tanh	0.01	True	(100, 100)	invscaling	1000	lbfgs	0.9324175824175824	0.945	0.9324404761904763
tanh	0.01	True	(100, 100)	invscaling	500	lbfgs	0.9324175824175824	0.945	0.9324404761904763
tanh	0.01	True	(100, 100)	constant	1000	lbfgs	0.9324175824175824	0.945	0.9324404761904763
tanh	0.01	True	(100, 100)	constant	500	lbfgs	0.9324175824175824	0.945	0.9324404761904763
identity	0.1	True	(50,)	constant	500	lbfgs	0.9472527472527472	0.945	0.9458333333333334
identity	0.1	True	(50,)	constant	1000	lbfgs	0.9472527472527472	0.945	0.9458333333333334
identity	0.1	True	(50,)	invscaling	1000	lbfgs	0.9472527472527472	0.945	0.9458333333333334
identity	0.1	True	(100,)	invscaling	500	lbfgs	0.9472527472527472	0.945	0.9458333333333334
identity	0.1	True	(50,)	adaptive	500	lbfgs	0.9472527472527472	0.945	0.9458333333333334
identity	0.1	True	(50,)	adaptive	1000	lbfgs	0.9472527472527472	0.945	0.9458333333333334
logistic	0.1	True	(50, 50)	constant	500	lbfgs	0.9472527472527472	0.945	0.9458333333333334
identity	0.1	True	(100,)	constant	500	lbfgs	0.9472527472527472	0.945	0.9458333333333334
tanh	0.1	True	(50, 50)	adaptive	1000	lbfgs	0.9543956043956046	0.945	0.9520833333333334
identity	0.1	True	(100,)	constant	1000	lbfgs	0.9472527472527472	0.945	0.9458333333333334
tanh	0.1	True	(50,)	constant	1000	lbfgs	0.9401098901098901	0.945	0.9395833333333334
tanh	0.1	True	(50,)	constant	500	lbfgs	0.9401098901098901	0.945	0.9395833333333334
identity	0.01	True	(100, 100)	constant	500	lbfgs	0.9324175824175824	0.945	0.9324404761904763
logistic	0.1	True	(100, 100)	constant	500	lbfgs	0.9472527472527472	0.945	0.9458333333333334
logistic	0.1	True	(100, 100)	adaptive	500	lbfgs	0.9472527472527472	0.945	0.9458333333333334
logistic	0.1	True	(100, 100)	invscaling	1000	lbfgs	0.9472527472527472	0.945	0.9458333333333334
logistic	0.1	True	(100,)	constant	1000	lbfgs	0.9472527472527472	0.945	0.9458333333333334
logistic	0.1	True	(100, 100)	invscaling	500	lbfgs	0.9472527472527472	0.945	0.9458333333333334
logistic	0.1	True	(100, 100)	constant	1000	lbfgs	0.9472527472527472	0.945	0.9458333333333334
logistic	0.1	True	(100,)	invscaling	500	lbfgs	0.9472527472527472	0.945	0.9458333333333334
logistic	0.1	True	(50, 50)	adaptive	1000	lbfgs	0.9472527472527472	0.945	0.9458333333333334
logistic	0.1	True	(100, 100)	adaptive	1000	lbfgs	0.9472527472527472	0.945	0.9458333333333334
logistic	0.1	True	(100,)	invscaling	1000	lbfgs	0.9472527472527472	0.945	0.9458333333333334
logistic	0.1	True	(50, 50)	adaptive	500	lbfgs	0.9472527472527472	0.945	0.9458333333333334
logistic	0.1	True	(50, 50)	invscaling	1000	lbfgs	0.9472527472527472	0.945	0.9458333333333334
logistic	0.1	True	(100,)	adaptive	500	lbfgs	0.9472527472527472	0.945	0.9458333333333334
logistic	0.1	True	(50, 50)	invscaling	500	lbfgs	0.9472527472527472	0.945	0.9458333333333334
logistic	0.1	True	(50, 50)	constant	1000	lbfgs	0.9472527472527472	0.945	0.9458333333333334
logistic	0.1	True	(100,)	constant	500	lbfgs	0.9472527472527472	0.945	0.9458333333333334
logistic	0.1	True	(50,)	adaptive	1000	lbfgs	0.9472527472527472	0.945	0.9458333333333334
identity	0.01	True	(100, 100)	constant	1000	lbfgs	0.9324175824175824	0.945	0.9324404761904763
identity	0.001	True	(100, 100)	invscaling	500	lbfgs	0.9324175824175824	0.945	0.9324404761904763
identity	0.01	True	(100, 100)	invscaling	500	lbfgs	0.9324175824175824	0.945	0.9324404761904763
identity	0.01	True	(100, 100)	invscaling	1000	lbfgs	0.9324175824175824	0.945	0.9324404761904763
identity	0.01	True	(100, 100)	adaptive	500	lbfgs	0.9324175824175824	0.945	0.9324404761904763
identity	0.01	True	(100, 100)	adaptive	1000	lbfgs	0.9324175824175824	0.945	0.9324404761904763
identity	0.001	True	(100, 100)	constant	500	lbfgs	0.9324175824175824	0.945	0.9324404761904763
identity	0.001	True	(100, 100)	constant	1000	lbfgs	0.9324175824175824	0.945	0.9324404761904763
