C	gamma	kernel	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
0.01	0.01	linear	0.96	0.9800000000000001	0.9541666666666668
0.01	0.1	linear	0.96	0.9800000000000001	0.9541666666666668
0.01	1.0	linear	0.96	0.9800000000000001	0.9541666666666668
0.01	100.0	linear	0.96	0.9800000000000001	0.9541666666666668
1.0	0.01	rbf	0.96	0.9800000000000001	0.9541666666666668
0.01	1000.0	linear	0.96	0.9800000000000001	0.9541666666666668
10.0	0.01	rbf	0.95	0.96	0.9458333333333334
1000.0	0.01	rbf	0.95	0.96	0.9458333333333334
100.0	0.01	rbf	0.95	0.96	0.9458333333333334
100.0	0.1	linear	0.9400000000000001	0.9466666666666667	0.9375
10.0	0.1	linear	0.9400000000000001	0.9466666666666667	0.9375
10.0	1.0	linear	0.9400000000000001	0.9466666666666667	0.9375
10.0	100.0	linear	0.9400000000000001	0.9466666666666667	0.9375
10.0	1000.0	linear	0.9400000000000001	0.9466666666666667	0.9375
100.0	0.01	linear	0.9400000000000001	0.9466666666666667	0.9375
100.0	1000.0	linear	0.9400000000000001	0.9466666666666667	0.9375
100.0	1.0	linear	0.9400000000000001	0.9466666666666667	0.9375
100.0	100.0	linear	0.9400000000000001	0.9466666666666667	0.9375
1.0	100.0	linear	0.9400000000000001	0.9466666666666667	0.9375
1000.0	0.01	linear	0.9400000000000001	0.9466666666666667	0.9375
1000.0	0.1	linear	0.9400000000000001	0.9466666666666667	0.9375
1000.0	1.0	linear	0.9400000000000001	0.9466666666666667	0.9375
1000.0	100.0	linear	0.9400000000000001	0.9466666666666667	0.9375
1000.0	1000.0	linear	0.9400000000000001	0.9466666666666667	0.9375
1.0	1000.0	linear	0.9400000000000001	0.9466666666666667	0.9375
10.0	0.01	linear	0.9400000000000001	0.9466666666666667	0.9375
0.1	0.1	linear	0.9400000000000001	0.9466666666666667	0.9375
0.1	1000.0	linear	0.9400000000000001	0.9466666666666667	0.9375
1.0	1.0	linear	0.9400000000000001	0.9466666666666667	0.9375
0.1	1.0	linear	0.9400000000000001	0.9466666666666667	0.9375
0.1	0.01	linear	0.9400000000000001	0.9466666666666667	0.9375
0.1	100.0	linear	0.9400000000000001	0.9466666666666667	0.9375
1.0	0.1	linear	0.9400000000000001	0.9466666666666667	0.9375
1.0	0.01	linear	0.9400000000000001	0.9466666666666667	0.9375
1000.0	0.1	rbf	0.86	0.9	0.825
100.0	0.1	rbf	0.86	0.9	0.825
10.0	0.1	rbf	0.86	0.9	0.825
1.0	0.1	rbf	0.8300000000000001	0.9	0.7875
100.0	100.0	rbf	0.5999999999999999	0.0	0.5
0.01	100.0	rbf	0.5999999999999999	0.0	0.5
0.01	1.0	rbf	0.5999999999999999	0.0	0.5
0.01	1000.0	rbf	0.5999999999999999	0.0	0.5
1000.0	100.0	rbf	0.5999999999999999	0.0	0.5
0.1	0.01	rbf	0.5999999999999999	0.0	0.5
0.01	0.1	rbf	0.5999999999999999	0.0	0.5
100.0	1000.0	rbf	0.5999999999999999	0.0	0.5
1000.0	1.0	rbf	0.5999999999999999	0.0	0.5
1.0	1.0	rbf	0.5999999999999999	0.0	0.5
0.1	0.1	rbf	0.5999999999999999	0.0	0.5
100.0	1.0	rbf	0.5999999999999999	0.0	0.5
1.0	100.0	rbf	0.5999999999999999	0.0	0.5
0.1	1.0	rbf	0.5999999999999999	0.0	0.5
0.1	100.0	rbf	0.5999999999999999	0.0	0.5
10.0	1000.0	rbf	0.5999999999999999	0.0	0.5
10.0	100.0	rbf	0.5999999999999999	0.0	0.5
0.1	1000.0	rbf	0.5999999999999999	0.0	0.5
10.0	1.0	rbf	0.5999999999999999	0.0	0.5
0.01	0.01	rbf	0.5999999999999999	0.0	0.5
1.0	1000.0	rbf	0.5999999999999999	0.0	0.5
1000.0	1000.0	rbf	0.5999999999999999	0.0	0.5
