colsample_bytree	eval_metric	gamma	learning_rate	max_depth	min_child_weight	n_estimators	objective	subsample	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
0.5	auc	0	0.01	6	1	600	binary:logitraw	1.0	0.9577898550724638	0.9875	0.9388392857142858
0.5	error	0	0.01	6	1	600	binary:logitraw	1.0	0.9577898550724638	0.9875	0.9388392857142858
0.5	auc	0	0.01	8	1	1000	binary:logitraw	0.5	0.966123188405797	0.9777777777777779	0.9553571428571429
0.5	auc	0	0.01	8	1	600	binary:logitraw	1.0	0.9534420289855072	0.9777777777777779	0.9357142857142857
1.0	auc	0	0.01	8	1	1000	binary:logitraw	0.5	0.966123188405797	0.9777777777777779	0.9553571428571429
0.5	error	0	0.01	6	1	1000	binary:logitraw	0.5	0.966123188405797	0.9777777777777779	0.9553571428571429
1.0	auc	0	0.01	6	1	1000	binary:logitraw	1.0	0.9577898550724637	0.9777777777777779	0.9428571428571428
1.0	auc	0	0.01	6	1	1000	binary:logitraw	0.5	0.966123188405797	0.9777777777777779	0.9553571428571429
0.5	error	0	0.01	6	1	1000	binary:logitraw	1.0	0.9619565217391305	0.9777777777777779	0.9491071428571429
0.5	error	0	0.01	8	1	600	binary:logitraw	1.0	0.9534420289855072	0.9777777777777779	0.9357142857142857
0.5	auc	0	0.01	8	1	1000	binary:logitraw	1.0	0.9619565217391305	0.9777777777777779	0.9491071428571429
1.0	auc	0	0.01	4	1	1000	binary:logitraw	1.0	0.9534420289855072	0.9777777777777779	0.9357142857142857
0.5	auc	0	0.01	8	3	600	binary:logitraw	1.0	0.9619565217391305	0.9777777777777779	0.9491071428571429
0.5	error	0	0.01	6	3	600	binary:logitraw	1.0	0.9619565217391305	0.9777777777777779	0.9491071428571429
0.5	error	0	0.01	8	3	600	binary:logitraw	1.0	0.9619565217391305	0.9777777777777779	0.9491071428571429
0.5	error	0	0.01	8	1	1000	binary:logitraw	1.0	0.9619565217391305	0.9777777777777779	0.9491071428571429
0.5	auc	0	0.01	6	3	600	binary:logitraw	1.0	0.9619565217391305	0.9777777777777779	0.9491071428571429
1.0	auc	0	0.01	8	1	1000	binary:logitraw	1.0	0.9577898550724637	0.9777777777777779	0.9428571428571428
0.5	error	0	0.01	4	1	1000	binary:logitraw	1.0	0.9619565217391305	0.9777777777777779	0.9491071428571429
1.0	error	0	0.01	6	1	1000	binary:logitraw	1.0	0.9577898550724637	0.9777777777777779	0.9428571428571428
0.5	error	0	0.01	4	1	1000	binary:logitraw	0.5	0.966123188405797	0.9777777777777779	0.9553571428571429
1.0	error	0	0.01	8	1	1000	binary:logitraw	1.0	0.9577898550724637	0.9777777777777779	0.9428571428571428
0.5	auc	0	0.01	4	1	1000	binary:logitraw	0.5	0.966123188405797	0.9777777777777779	0.9553571428571429
0.5	auc	0	0.01	4	1	1000	binary:logitraw	1.0	0.9619565217391305	0.9777777777777779	0.9491071428571429
1.0	error	0	0.01	8	1	1000	binary:logitraw	0.5	0.966123188405797	0.9777777777777779	0.9553571428571429
0.5	auc	0	0.01	4	3	600	binary:logitraw	1.0	0.9619565217391305	0.9777777777777779	0.9491071428571429
0.5	error	0	0.01	8	1	1000	binary:logitraw	0.5	0.966123188405797	0.9777777777777779	0.9553571428571429
1.0	error	0	0.01	6	1	1000	binary:logitraw	0.5	0.966123188405797	0.9777777777777779	0.9553571428571429
0.5	error	0	0.01	4	3	600	binary:logitraw	1.0	0.9619565217391305	0.9777777777777779	0.9491071428571429
1.0	error	0	0.01	4	1	1000	binary:logitraw	1.0	0.9534420289855072	0.9777777777777779	0.9357142857142857
0.5	auc	0	0.01	6	1	1000	binary:logitraw	0.5	0.966123188405797	0.9777777777777779	0.9553571428571429
0.5	auc	0	0.01	6	1	1000	binary:logitraw	1.0	0.9619565217391305	0.9777777777777779	0.9491071428571429
0.5	error	0	0.01	4	3	200	binary:logitraw	0.5	0.9318840579710145	0.975	0.9008928571428572
0.5	error	0	0.01	6	1	600	binary:logitraw	0.5	0.957608695652174	0.975	0.9419642857142858
0.5	error	0	0.01	6	3	200	binary:logitraw	0.5	0.9318840579710145	0.975	0.9008928571428572
0.5	error	0	0.01	6	3	600	binary:logitraw	0.5	0.957608695652174	0.975	0.9419642857142858
0.5	error	0	0.01	4	3	600	binary:logitraw	0.5	0.957608695652174	0.975	0.9419642857142858
0.5	error	0	0.01	8	1	200	binary:logitraw	0.5	0.9403985507246377	0.975	0.9142857142857143
0.5	error	0	0.01	8	1	600	binary:logitraw	0.5	0.957608695652174	0.975	0.9419642857142858
0.5	error	0	0.01	6	1	200	binary:logitraw	0.5	0.9403985507246377	0.975	0.9142857142857143
0.5	auc	0	0.01	4	1	200	binary:logitraw	0.5	0.9403985507246377	0.975	0.9142857142857143
0.5	error	0	0.01	8	3	200	binary:logitraw	0.5	0.9318840579710145	0.975	0.9008928571428572
0.5	error	0	0.01	8	3	600	binary:logitraw	0.5	0.957608695652174	0.975	0.9419642857142858
0.5	error	0	0.2	4	1	200	binary:logitraw	0.5	0.9661231884057973	0.975	0.9553571428571429
1.0	auc	0	0.01	4	3	200	binary:logitraw	0.5	0.9362318840579711	0.975	0.9080357142857144
1.0	auc	0	0.01	6	1	200	binary:logitraw	0.5	0.9490942028985507	0.975	0.9285714285714286
0.5	error	0	0.01	4	1	200	binary:logitraw	0.5	0.9403985507246377	0.975	0.9142857142857143
1.0	auc	0	0.01	6	3	200	binary:logitraw	0.5	0.9362318840579711	0.975	0.9080357142857144
1.0	auc	0	0.01	8	1	200	binary:logitraw	0.5	0.9490942028985507	0.975	0.9285714285714286
1.0	auc	0	0.01	8	3	200	binary:logitraw	0.5	0.9362318840579711	0.975	0.9080357142857144
1.0	error	0	0.01	4	1	200	binary:logitraw	0.5	0.9490942028985507	0.975	0.9285714285714286
1.0	error	0	0.01	4	3	200	binary:logitraw	0.5	0.9362318840579711	0.975	0.9080357142857144
1.0	error	0	0.01	6	1	200	binary:logitraw	0.5	0.9490942028985507	0.975	0.9285714285714286
1.0	error	0	0.01	6	3	200	binary:logitraw	0.5	0.9362318840579711	0.975	0.9080357142857144
1.0	error	0	0.01	8	1	200	binary:logitraw	0.5	0.9490942028985507	0.975	0.9285714285714286
1.0	error	0	0.01	8	3	200	binary:logitraw	0.5	0.9362318840579711	0.975	0.9080357142857144
0.5	error	0	0.01	4	1	600	binary:logitraw	0.5	0.9534420289855075	0.975	0.9357142857142857
1.0	auc	0	0.01	4	1	200	binary:logitraw	0.5	0.9490942028985507	0.975	0.9285714285714286
0.5	auc	0	0.01	6	3	600	binary:logitraw	0.5	0.957608695652174	0.975	0.9419642857142858
0.5	auc	0	0.01	8	1	600	binary:logitraw	0.5	0.957608695652174	0.975	0.9419642857142858
0.5	auc	0	0.2	4	1	200	binary:logitraw	0.5	0.9661231884057973	0.975	0.9553571428571429
0.5	auc	0	0.01	4	1	600	binary:logitraw	0.5	0.9534420289855075	0.975	0.9357142857142857
0.5	auc	0	0.01	4	3	200	binary:logitraw	0.5	0.9318840579710145	0.975	0.9008928571428572
0.5	auc	0	0.01	4	3	600	binary:logitraw	0.5	0.957608695652174	0.975	0.9419642857142858
0.5	auc	0	0.01	8	1	200	binary:logitraw	0.5	0.9403985507246377	0.975	0.9142857142857143
0.5	auc	0	0.01	6	1	200	binary:logitraw	0.5	0.9403985507246377	0.975	0.9142857142857143
0.5	auc	0	0.01	6	3	200	binary:logitraw	0.5	0.9318840579710145	0.975	0.9008928571428572
0.5	auc	0	0.01	6	1	600	binary:logitraw	0.5	0.957608695652174	0.975	0.9419642857142858
0.5	auc	0	0.01	8	3	600	binary:logitraw	0.5	0.957608695652174	0.975	0.9419642857142858
0.5	auc	0	0.01	8	3	200	binary:logitraw	0.5	0.9318840579710145	0.975	0.9008928571428572
1.0	auc	0	0.2	4	1	1000	binary:logitraw	1.0	0.957608695652174	0.97	0.9459821428571429
0.5	auc	0	0.2	4	1	1000	binary:logitraw	1.0	0.9659420289855074	0.97	0.9584821428571428
1.0	error	0	0.2	4	1	600	binary:logitraw	1.0	0.9617753623188406	0.97	0.9522321428571429
0.5	auc	0	0.01	8	3	1000	binary:logitraw	1.0	0.9659420289855074	0.97	0.9584821428571428
0.5	auc	0	0.2	6	1	1000	binary:logitraw	1.0	0.9617753623188406	0.97	0.9522321428571429
0.5	auc	0	0.2	4	1	200	binary:logitraw	1.0	0.9659420289855074	0.97	0.9584821428571428
0.5	auc	0	0.2	4	1	600	binary:logitraw	1.0	0.9659420289855074	0.97	0.9584821428571428
1.0	error	0	0.01	4	1	1000	binary:logitraw	0.5	0.9617753623188406	0.97	0.9522321428571429
0.5	auc	0	0.2	4	3	200	binary:logitraw	1.0	0.9659420289855074	0.97	0.9584821428571428
