max_depth	max_features	min_samples_leaf	min_samples_split	n_estimators	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
10	sqrt	2	2	200	0.9258169934640523	1.0	0.9277777777777778
12	sqrt	4	2	1000	0.9143790849673202	1.0	0.9166666666666666
8	sqrt	4	4	1000	0.9143790849673202	1.0	0.9166666666666666
8	sqrt	4	8	200	0.9088235294117647	1.0	0.9111111111111111
8	sqrt	4	8	1000	0.9143790849673202	1.0	0.9166666666666666
8	sqrt	4	10	1000	0.9147058823529411	1.0	0.9166666666666666
10	log2	4	10	600	0.9088235294117647	1.0	0.9111111111111111
10	log2	4	8	600	0.9143790849673202	1.0	0.9166666666666666
10	log2	4	8	200	0.9147058823529411	1.0	0.9166666666666666
10	log2	4	4	600	0.9143790849673202	1.0	0.9166666666666666
10	log2	4	4	200	0.9147058823529411	1.0	0.9166666666666666
10	log2	4	2	600	0.9143790849673202	1.0	0.9166666666666666
10	log2	4	2	200	0.9147058823529411	1.0	0.9166666666666666
10	log2	2	10	1000	0.9143790849673202	1.0	0.9166666666666666
10	log2	2	10	600	0.9143790849673202	1.0	0.9166666666666666
10	log2	2	10	200	0.9143790849673202	1.0	0.9166666666666666
10	log2	2	8	1000	0.9143790849673202	1.0	0.9166666666666666
10	log2	2	8	600	0.9143790849673202	1.0	0.9166666666666666
10	log2	2	8	200	0.9202614379084967	1.0	0.9222222222222222
8	sqrt	4	4	200	0.9088235294117647	1.0	0.9111111111111111
8	sqrt	4	2	1000	0.9143790849673202	1.0	0.9166666666666666
8	sqrt	4	2	200	0.9088235294117647	1.0	0.9111111111111111
12	sqrt	2	2	200	0.9258169934640523	1.0	0.9277777777777778
12	sqrt	2	10	1000	0.9202614379084967	1.0	0.9222222222222222
12	sqrt	2	8	1000	0.9202614379084967	1.0	0.9222222222222222
12	sqrt	2	4	1000	0.9202614379084967	1.0	0.9222222222222222
12	sqrt	2	4	600	0.9258169934640523	1.0	0.9277777777777778
12	sqrt	2	4	200	0.9258169934640523	1.0	0.9277777777777778
12	sqrt	2	2	1000	0.9202614379084967	1.0	0.9222222222222222
12	sqrt	2	2	600	0.9258169934640523	1.0	0.9277777777777778
8	sqrt	2	2	200	0.9258169934640523	1.0	0.9277777777777778
8	sqrt	2	10	1000	0.9202614379084967	1.0	0.9222222222222222
8	sqrt	2	2	600	0.9258169934640523	1.0	0.9277777777777778
8	sqrt	2	2	1000	0.9202614379084967	1.0	0.9222222222222222
8	sqrt	2	4	200	0.9258169934640523	1.0	0.9277777777777778
8	sqrt	2	4	600	0.9258169934640523	1.0	0.9277777777777778
8	sqrt	2	4	1000	0.9202614379084967	1.0	0.9222222222222222
8	sqrt	2	8	1000	0.9202614379084967	1.0	0.9222222222222222
8	sqrt	2	10	600	0.9202614379084967	1.0	0.9222222222222222
10	log2	2	4	1000	0.9199346405228759	1.0	0.9222222222222222
8	log2	2	2	200	0.9199346405228759	1.0	0.9222222222222222
8	log2	2	2	600	0.9199346405228759	1.0	0.9222222222222222
10	sqrt	4	2	1000	0.9143790849673202	1.0	0.9166666666666666
10	log2	2	2	600	0.9199346405228759	1.0	0.9222222222222222
10	log2	2	2	200	0.9369281045751634	1.0	0.9388888888888889
10	sqrt	4	10	1000	0.9147058823529411	1.0	0.9166666666666666
10	sqrt	4	8	1000	0.9143790849673202	1.0	0.9166666666666666
10	sqrt	4	8	200	0.9088235294117647	1.0	0.9111111111111111
10	sqrt	4	4	1000	0.9143790849673202	1.0	0.9166666666666666
10	sqrt	4	4	200	0.9088235294117647	1.0	0.9111111111111111
10	sqrt	4	2	200	0.9088235294117647	1.0	0.9111111111111111
8	log2	4	10	200	0.9088235294117647	1.0	0.9111111111111111
10	sqrt	2	10	1000	0.9202614379084967	1.0	0.9222222222222222
10	sqrt	2	8	1000	0.9202614379084967	1.0	0.9222222222222222
10	sqrt	2	4	1000	0.9202614379084967	1.0	0.9222222222222222
10	sqrt	2	4	600	0.9258169934640523	1.0	0.9277777777777778
10	sqrt	2	4	200	0.9258169934640523	1.0	0.9277777777777778
10	sqrt	2	2	1000	0.9202614379084967	1.0	0.9222222222222222
10	sqrt	2	2	600	0.9258169934640523	1.0	0.9277777777777778
8	log2	4	10	600	0.9088235294117647	1.0	0.9111111111111111
10	log2	2	2	1000	0.9199346405228759	1.0	0.9222222222222222
8	log2	2	2	1000	0.9199346405228759	1.0	0.9222222222222222
8	log2	2	10	600	0.9143790849673202	1.0	0.9166666666666666
8	log2	2	4	200	0.9199346405228759	1.0	0.9222222222222222
8	log2	2	4	600	0.9199346405228759	1.0	0.9222222222222222
8	log2	2	4	1000	0.9199346405228759	1.0	0.9222222222222222
8	log2	2	8	200	0.9084967320261438	1.0	0.9111111111111111
8	log2	2	8	600	0.9143790849673202	1.0	0.9166666666666666
8	log2	2	8	1000	0.9143790849673202	1.0	0.9166666666666666
8	log2	2	10	200	0.9143790849673202	1.0	0.9166666666666667
8	log2	2	10	1000	0.9143790849673202	1.0	0.9166666666666666
8	log2	4	8	600	0.9143790849673202	1.0	0.9166666666666666
8	log2	4	2	200	0.9147058823529411	1.0	0.9166666666666666
8	log2	4	2	600	0.9143790849673202	1.0	0.9166666666666666
10	log2	2	4	600	0.9199346405228759	1.0	0.9222222222222222
8	log2	4	4	200	0.9147058823529411	1.0	0.9166666666666666
8	log2	4	4	600	0.9143790849673202	1.0	0.9166666666666666
10	log2	2	4	200	0.9369281045751634	1.0	0.9388888888888889
8	log2	4	8	200	0.9147058823529411	1.0	0.9166666666666666
12	sqrt	4	2	200	0.9088235294117647	1.0	0.9111111111111111
6	sqrt	2	2	600	0.9202614379084967	1.0	0.9222222222222222
6	log2	2	2	600	0.9143790849673202	1.0	0.9166666666666666
12	log2	2	4	1000	0.9199346405228759	1.0	0.9222222222222222
6	log2	2	10	200	0.9088235294117647	1.0	0.9111111111111111
6	log2	2	8	1000	0.9143790849673202	1.0	0.9166666666666666
6	sqrt	4	2	1000	0.9143790849673202	1.0	0.9166666666666666
6	sqrt	4	4	1000	0.9143790849673202	1.0	0.9166666666666666
6	log2	2	8	200	0.9143790849673202	1.0	0.9166666666666666
6	log2	2	4	1000	0.9143790849673202	1.0	0.9166666666666666
6	log2	2	4	600	0.9143790849673202	1.0	0.9166666666666666
6	log2	2	4	200	0.9202614379084967	1.0	0.9222222222222222
6	log2	2	2	1000	0.9143790849673202	1.0	0.9166666666666666
6	sqrt	4	8	1000	0.9143790849673202	1.0	0.9166666666666666
12	sqrt	4	4	200	0.9088235294117647	1.0	0.9111111111111111
6	log2	2	2	200	0.9202614379084967	1.0	0.9222222222222222
12	log2	2	4	600	0.9199346405228759	1.0	0.9222222222222222
12	log2	2	8	200	0.9202614379084967	1.0	0.9222222222222222
6	sqrt	2	10	1000	0.9202614379084967	1.0	0.9222222222222222
12	log2	2	8	600	0.9143790849673202	1.0	0.9166666666666666
12	log2	2	8	1000	0.9143790849673202	1.0	0.9166666666666666
12	log2	2	10	200	0.9143790849673202	1.0	0.9166666666666666
12	log2	2	10	600	0.9143790849673202	1.0	0.9166666666666666
12	log2	2	10	1000	0.9143790849673202	1.0	0.9166666666666666
12	log2	4	2	200	0.9147058823529411	1.0	0.9166666666666666
12	log2	4	2	600	0.9143790849673202	1.0	0.9166666666666666
6	sqrt	4	10	200	0.9199346405228759	1.0	0.9222222222222222
12	log2	4	4	200	0.9147058823529411	1.0	0.9166666666666666
12	log2	4	4	600	0.9143790849673202	1.0	0.9166666666666666
12	log2	4	8	200	0.9147058823529411	1.0	0.9166666666666666
12	log2	4	8	600	0.9143790849673202	1.0	0.9166666666666666
12	log2	4	10	600	0.9088235294117647	1.0	0.9111111111111111
6	log2	2	10	600	0.9143790849673202	1.0	0.9166666666666666
6	log2	2	8	600	0.9143790849673202	1.0	0.9166666666666666
6	log2	2	10	1000	0.9143790849673202	1.0	0.9166666666666666
12	log2	2	4	200	0.9313725490196078	1.0	0.9333333333333332
6	sqrt	2	8	1000	0.9202614379084967	1.0	0.9222222222222222
6	log2	4	8	600	0.9143790849673202	1.0	0.9166666666666666
12	log2	2	2	600	0.9199346405228759	1.0	0.9222222222222222
6	log2	4	4	600	0.9143790849673202	1.0	0.9166666666666666
6	log2	4	10	200	0.9029411764705882	1.0	0.9055555555555556
6	log2	4	10	600	0.9088235294117647	1.0	0.9111111111111111
6	sqrt	2	8	600	0.9202614379084967	1.0	0.9222222222222222
12	log2	2	2	200	0.9313725490196078	1.0	0.9333333333333332
12	sqrt	4	10	1000	0.9147058823529411	1.0	0.9166666666666666
12	sqrt	4	8	1000	0.9143790849673202	1.0	0.9166666666666666
6	sqrt	2	4	1000	0.9202614379084967	1.0	0.9222222222222222
6	log2	4	2	600	0.9143790849673202	1.0	0.9166666666666666
12	sqrt	4	8	200	0.9088235294117647	1.0	0.9111111111111111
6	sqrt	2	4	600	0.9202614379084967	1.0	0.9222222222222222
12	sqrt	4	4	1000	0.9143790849673202	1.0	0.9166666666666666
6	sqrt	2	10	600	0.9202614379084967	1.0	0.9222222222222222
6	sqrt	2	2	1000	0.9202614379084967	1.0	0.9222222222222222
12	log2	2	2	1000	0.9199346405228759	1.0	0.9222222222222222
6	log2	4	2	200	0.9088235294117647	0.99	0.9104166666666667
12	log2	4	10	200	0.9029411764705882	0.99	0.9048611111111111
6	log2	4	8	200	0.9088235294117647	0.99	0.9104166666666667
10	log2	4	10	200	0.9029411764705882	0.99	0.9048611111111111
6	log2	4	4	200	0.9088235294117647	0.99	0.9104166666666667
12	log2	10	8	600	0.8915032679738563	0.9888888888888889	0.8944444444444445
10	sqrt	4	8	600	0.9084967320261438	0.9888888888888889	0.9111111111111111
12	log2	8	4	1000	0.8915032679738563	0.9888888888888889	0.8944444444444445
10	sqrt	4	4	600	0.9084967320261438	0.9888888888888889	0.9111111111111111
12	log2	10	4	1000	0.8915032679738563	0.9888888888888889	0.8944444444444445
12	log2	8	8	600	0.8973856209150327	0.9888888888888889	0.9
12	log2	10	10	600	0.8915032679738563	0.9888888888888889	0.8944444444444445
12	log2	10	4	600	0.8915032679738563	0.9888888888888889	0.8944444444444445
12	log2	8	8	1000	0.8915032679738563	0.9888888888888889	0.8944444444444445
12	log2	8	2	1000	0.8915032679738563	0.9888888888888889	0.8944444444444445
10	sqrt	4	10	600	0.9084967320261438	0.9888888888888889	0.9111111111111111
12	log2	8	10	600	0.8973856209150327	0.9888888888888889	0.9
12	log2	10	2	1000	0.8915032679738563	0.9888888888888889	0.8944444444444445
12	log2	10	8	1000	0.8915032679738563	0.9888888888888889	0.8944444444444445
12	log2	10	2	600	0.8915032679738563	0.9888888888888889	0.8944444444444445
10	sqrt	2	8	600	0.9143790849673202	0.9888888888888889	0.9166666666666666
10	sqrt	2	10	600	0.9143790849673202	0.9888888888888889	0.9166666666666666
12	log2	8	10	1000	0.8915032679738563	0.9888888888888889	0.8944444444444445
10	sqrt	4	2	600	0.9084967320261438	0.9888888888888889	0.9111111111111111
12	log2	8	4	600	0.8973856209150327	0.9888888888888889	0.9
12	sqrt	4	2	600	0.9084967320261438	0.9888888888888889	0.9111111111111111
12	log2	8	2	600	0.8973856209150327	0.9888888888888889	0.9
10	log2	8	10	1000	0.8915032679738563	0.9888888888888889	0.8944444444444445
12	sqrt	4	4	600	0.9084967320261438	0.9888888888888889	0.9111111111111111
12	sqrt	2	10	600	0.9143790849673202	0.9888888888888889	0.9166666666666666
12	sqrt	2	8	600	0.9143790849673202	0.9888888888888889	0.9166666666666666
12	sqrt	4	8	600	0.9084967320261438	0.9888888888888889	0.9111111111111111
12	sqrt	4	10	600	0.9084967320261438	0.9888888888888889	0.9111111111111111
10	log2	10	10	1000	0.8915032679738563	0.9888888888888889	0.8944444444444445
10	log2	10	10	600	0.8915032679738563	0.9888888888888889	0.8944444444444445
8	log2	10	10	1000	0.8915032679738563	0.9888888888888889	0.8944444444444445
10	log2	10	8	600	0.8915032679738563	0.9888888888888889	0.8944444444444445
10	log2	10	4	1000	0.8915032679738563	0.9888888888888889	0.8944444444444445
10	log2	10	4	600	0.8915032679738563	0.9888888888888889	0.8944444444444445
10	log2	10	2	1000	0.8915032679738563	0.9888888888888889	0.8944444444444445
10	log2	10	2	600	0.8915032679738563	0.9888888888888889	0.8944444444444445
10	log2	8	10	600	0.8973856209150327	0.9888888888888889	0.9
12	log2	4	10	1000	0.9029411764705882	0.9888888888888889	0.9055555555555556
10	log2	8	8	1000	0.8915032679738563	0.9888888888888889	0.8944444444444445
10	log2	8	8	600	0.8973856209150327	0.9888888888888889	0.9
10	log2	8	4	1000	0.8915032679738563	0.9888888888888889	0.8944444444444445
10	log2	8	4	600	0.8973856209150327	0.9888888888888889	0.9
10	log2	8	2	1000	0.8915032679738563	0.9888888888888889	0.8944444444444445
10	log2	8	2	600	0.8973856209150327	0.9888888888888889	0.9
10	log2	4	10	1000	0.9029411764705882	0.9888888888888889	0.9055555555555556
10	log2	4	8	1000	0.9084967320261438	0.9888888888888889	0.9111111111111111
10	log2	4	4	1000	0.9084967320261438	0.9888888888888889	0.9111111111111111
10	log2	4	2	1000	0.9084967320261438	0.9888888888888889	0.9111111111111111
12	log2	4	2	1000	0.9084967320261438	0.9888888888888889	0.9111111111111111
12	log2	4	4	1000	0.9084967320261438	0.9888888888888889	0.9111111111111111
12	log2	4	8	1000	0.9084967320261438	0.9888888888888889	0.9111111111111111
10	log2	10	8	1000	0.8915032679738563	0.9888888888888889	0.8944444444444445
12	log2	10	10	1000	0.8915032679738563	0.9888888888888889	0.8944444444444445
8	log2	10	10	600	0.8915032679738563	0.9888888888888889	0.8944444444444445
6	log2	10	4	1000	0.8915032679738563	0.9888888888888889	0.8944444444444445
6	log2	8	2	1000	0.8915032679738563	0.9888888888888889	0.8944444444444445
6	log2	8	4	600	0.8973856209150327	0.9888888888888889	0.9
6	log2	8	4	1000	0.8915032679738563	0.9888888888888889	0.8944444444444445
6	log2	8	8	600	0.8973856209150327	0.9888888888888889	0.9
6	log2	8	8	1000	0.8915032679738563	0.9888888888888889	0.8944444444444445
6	log2	8	10	600	0.8973856209150327	0.9888888888888889	0.9
