C	gamma	kernel	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
0.01	0.01	linear	0.9705882352941178	1.0	0.9630952380952381
0.01	0.1	linear	0.9705882352941178	1.0	0.9630952380952381
10.0	0.01	rbf	0.9882352941176471	1.0	0.9857142857142858
0.01	1.0	linear	0.9705882352941178	1.0	0.9630952380952381
0.01	100.0	linear	0.9705882352941178	1.0	0.9630952380952381
1.0	0.01	rbf	0.9823529411764707	1.0	0.9785714285714284
0.01	1000.0	linear	0.9705882352941178	1.0	0.9630952380952381
1000.0	0.01	rbf	0.9882352941176471	1.0	0.9857142857142858
100.0	0.01	rbf	0.9882352941176471	1.0	0.9857142857142858
100.0	0.1	linear	0.9819852941176471	0.9857142857142858	0.9807142857142856
10.0	0.1	linear	0.9819852941176471	0.9857142857142858	0.9807142857142856
10.0	1.0	linear	0.9819852941176471	0.9857142857142858	0.9807142857142856
10.0	100.0	linear	0.9819852941176471	0.9857142857142858	0.9807142857142856
10.0	1000.0	linear	0.9819852941176471	0.9857142857142858	0.9807142857142856
100.0	0.01	linear	0.9819852941176471	0.9857142857142858	0.9807142857142856
100.0	1000.0	linear	0.9819852941176471	0.9857142857142858	0.9807142857142856
100.0	1.0	linear	0.9819852941176471	0.9857142857142858	0.9807142857142856
100.0	100.0	linear	0.9819852941176471	0.9857142857142858	0.9807142857142856
1.0	100.0	linear	0.9819852941176471	0.9857142857142858	0.9807142857142856
1000.0	0.01	linear	0.9819852941176471	0.9857142857142858	0.9807142857142856
1000.0	0.1	linear	0.9819852941176471	0.9857142857142858	0.9807142857142856
1000.0	1.0	linear	0.9819852941176471	0.9857142857142858	0.9807142857142856
1000.0	100.0	linear	0.9819852941176471	0.9857142857142858	0.9807142857142856
1000.0	1000.0	linear	0.9819852941176471	0.9857142857142858	0.9807142857142856
1.0	1000.0	linear	0.9819852941176471	0.9857142857142858	0.9807142857142856
10.0	0.01	linear	0.9819852941176471	0.9857142857142858	0.9807142857142856
0.1	0.1	linear	0.9819852941176471	0.9857142857142858	0.9807142857142856
0.1	1000.0	linear	0.9819852941176471	0.9857142857142858	0.9807142857142856
1.0	1.0	linear	0.9819852941176471	0.9857142857142858	0.9807142857142856
0.1	1.0	linear	0.9819852941176471	0.9857142857142858	0.9807142857142856
0.1	0.01	linear	0.9819852941176471	0.9857142857142858	0.9807142857142856
0.1	100.0	linear	0.9819852941176471	0.9857142857142858	0.9807142857142856
1.0	0.1	linear	0.9819852941176471	0.9857142857142858	0.9807142857142856
1.0	0.01	linear	0.9819852941176471	0.9857142857142858	0.9807142857142856
1000.0	0.1	rbf	0.6551470588235294	0.8	0.5678571428571428
100.0	0.1	rbf	0.6551470588235294	0.8	0.5678571428571428
10.0	0.1	rbf	0.6551470588235294	0.8	0.5678571428571428
1.0	0.1	rbf	0.6433823529411764	0.7	0.5535714285714286
100.0	100.0	rbf	0.6014705882352942	0.0	0.5
0.01	100.0	rbf	0.6014705882352942	0.0	0.5
0.01	1.0	rbf	0.6014705882352942	0.0	0.5
0.01	1000.0	rbf	0.6014705882352942	0.0	0.5
1000.0	100.0	rbf	0.6014705882352942	0.0	0.5
0.1	0.01	rbf	0.6014705882352942	0.0	0.5
0.01	0.1	rbf	0.6014705882352942	0.0	0.5
100.0	1000.0	rbf	0.6014705882352942	0.0	0.5
1000.0	1.0	rbf	0.6014705882352942	0.0	0.5
1.0	1.0	rbf	0.6014705882352942	0.0	0.5
0.1	0.1	rbf	0.6014705882352942	0.0	0.5
100.0	1.0	rbf	0.6014705882352942	0.0	0.5
1.0	100.0	rbf	0.6014705882352942	0.0	0.5
0.1	1.0	rbf	0.6014705882352942	0.0	0.5
0.1	100.0	rbf	0.6014705882352942	0.0	0.5
10.0	1000.0	rbf	0.6014705882352942	0.0	0.5
10.0	100.0	rbf	0.6014705882352942	0.0	0.5
0.1	1000.0	rbf	0.6014705882352942	0.0	0.5
10.0	1.0	rbf	0.6014705882352942	0.0	0.5
0.01	0.01	rbf	0.6014705882352942	0.0	0.5
1.0	1000.0	rbf	0.6014705882352942	0.0	0.5
1000.0	1000.0	rbf	0.6014705882352942	0.0	0.5
