C	gamma	kernel	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
10.0	0.1	rbf	0.6323076923076922	0.9416666666666667	0.5416666666666667
100.0	0.1	rbf	0.6323076923076922	0.9416666666666667	0.5416666666666667
1000.0	0.1	rbf	0.6323076923076922	0.9416666666666667	0.5416666666666667
1.0	0.01	rbf	0.7938461538461539	0.798104006636966	0.7717948717948718
0.01	100.0	linear	0.7646153846153847	0.7640894083033671	0.7384615384615385
0.01	1000.0	linear	0.7646153846153847	0.7640894083033671	0.7384615384615385
0.01	0.01	linear	0.7646153846153847	0.7640894083033671	0.7384615384615385
0.01	1.0	linear	0.7646153846153847	0.7640894083033671	0.7384615384615385
0.01	0.1	linear	0.7646153846153847	0.7640894083033671	0.7384615384615385
1000.0	0.01	rbf	0.803076923076923	0.7597670066387966	0.7955128205128206
100.0	0.01	rbf	0.803076923076923	0.7597670066387966	0.7955128205128206
10.0	0.01	rbf	0.8	0.7585892241045253	0.7916666666666666
0.1	100.0	linear	0.7784615384615385	0.7395033239236369	0.7673076923076924
0.1	0.01	linear	0.7784615384615385	0.7395033239236369	0.7673076923076924
0.1	0.1	linear	0.7784615384615385	0.7395033239236369	0.7673076923076924
0.1	1.0	linear	0.7784615384615385	0.7395033239236369	0.7673076923076924
0.1	1000.0	linear	0.7784615384615385	0.7395033239236369	0.7673076923076924
1.0	1000.0	linear	0.7215384615384617	0.6543528679675606	0.7160256410256411
1.0	100.0	linear	0.7215384615384617	0.6543528679675606	0.7160256410256411
1.0	0.1	linear	0.7215384615384617	0.6543528679675606	0.7160256410256411
1.0	0.01	linear	0.7215384615384617	0.6543528679675606	0.7160256410256411
1.0	1.0	linear	0.7215384615384617	0.6543528679675606	0.7160256410256411
100.0	0.1	linear	0.7	0.6147160796193054	0.6987179487179487
100.0	0.01	linear	0.7	0.6147160796193054	0.6987179487179487
10.0	1000.0	linear	0.7	0.6147160796193054	0.6987179487179487
1000.0	1.0	linear	0.7	0.6147160796193054	0.6987179487179487
100.0	1.0	linear	0.7	0.6147160796193054	0.6987179487179487
1000.0	1000.0	linear	0.7	0.6147160796193054	0.6987179487179487
1000.0	100.0	linear	0.7	0.6147160796193054	0.6987179487179487
100.0	100.0	linear	0.7	0.6147160796193054	0.6987179487179487
10.0	100.0	linear	0.7	0.6147160796193054	0.6987179487179487
1000.0	0.01	linear	0.7	0.6147160796193054	0.6987179487179487
1000.0	0.1	linear	0.7	0.6147160796193054	0.6987179487179487
100.0	1000.0	linear	0.7	0.6147160796193054	0.6987179487179487
10.0	0.01	linear	0.7	0.6147160796193054	0.6987179487179487
10.0	0.1	linear	0.7	0.6147160796193054	0.6987179487179487
10.0	1.0	linear	0.7	0.6147160796193054	0.6987179487179487
1.0	0.1	rbf	0.6061538461538462	0.4	0.5083333333333333
10.0	1.0	rbf	0.5999999999999999	0.0	0.5
100.0	1000.0	rbf	0.5999999999999999	0.0	0.5
0.01	0.1	rbf	0.5999999999999999	0.0	0.5
1000.0	100.0	rbf	0.5999999999999999	0.0	0.5
0.01	1.0	rbf	0.5999999999999999	0.0	0.5
1000.0	1.0	rbf	0.5999999999999999	0.0	0.5
0.01	100.0	rbf	0.5999999999999999	0.0	0.5
0.01	1000.0	rbf	0.5999999999999999	0.0	0.5
0.1	0.01	rbf	0.5999999999999999	0.0	0.5
0.1	0.1	rbf	0.5999999999999999	0.0	0.5
0.1	1.0	rbf	0.5999999999999999	0.0	0.5
100.0	100.0	rbf	0.5999999999999999	0.0	0.5
0.1	100.0	rbf	0.5999999999999999	0.0	0.5
0.1	1000.0	rbf	0.5999999999999999	0.0	0.5
100.0	1.0	rbf	0.5999999999999999	0.0	0.5
1.0	1.0	rbf	0.5999999999999999	0.0	0.5
1.0	100.0	rbf	0.5999999999999999	0.0	0.5
1.0	1000.0	rbf	0.5999999999999999	0.0	0.5
0.01	0.01	rbf	0.5999999999999999	0.0	0.5
10.0	1000.0	rbf	0.5999999999999999	0.0	0.5
10.0	100.0	rbf	0.5999999999999999	0.0	0.5
1000.0	1000.0	rbf	0.5999999999999999	0.0	0.5
