C	gamma	kernel	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
0.1	0.01	rbf	0.6740327380952381	0.9708333333333334	0.6199074074074074
10.0	0.1	rbf	0.6096478174603174	0.95	0.5443497068497067
1000.0	0.1	rbf	0.6096478174603174	0.95	0.5443497068497067
100.0	0.1	rbf	0.6096478174603174	0.95	0.5443497068497067
0.01	0.01	linear	0.9200644841269842	0.927789641809132	0.9157014157014158
0.01	0.1	linear	0.9200644841269842	0.927789641809132	0.9157014157014158
0.01	1.0	linear	0.9200644841269842	0.927789641809132	0.9157014157014158
0.01	100.0	linear	0.9200644841269842	0.927789641809132	0.9157014157014158
0.01	1000.0	linear	0.9200644841269842	0.927789641809132	0.9157014157014158
1.0	0.01	rbf	0.9263144841269841	0.9255902116097019	0.9235056485056484
1000.0	0.01	rbf	0.9294394841269842	0.9188958540738297	0.9282675532675532
100.0	0.01	rbf	0.9294394841269842	0.9188958540738297	0.9282675532675532
10.0	0.01	rbf	0.9294394841269842	0.9188958540738297	0.9282675532675532
1000.0	0.01	linear	0.9059027777777778	0.9051294458229944	0.902436364936365
1.0	1000.0	linear	0.9059027777777778	0.9051294458229944	0.902436364936365
100.0	100.0	linear	0.9059027777777778	0.9051294458229944	0.902436364936365
100.0	1.0	linear	0.9059027777777778	0.9051294458229944	0.902436364936365
1000.0	0.1	linear	0.9059027777777778	0.9051294458229944	0.902436364936365
100.0	0.1	linear	0.9059027777777778	0.9051294458229944	0.902436364936365
1000.0	1.0	linear	0.9059027777777778	0.9051294458229944	0.902436364936365
100.0	0.01	linear	0.9059027777777778	0.9051294458229944	0.902436364936365
1000.0	100.0	linear	0.9059027777777778	0.9051294458229944	0.902436364936365
10.0	1000.0	linear	0.9059027777777778	0.9051294458229944	0.902436364936365
10.0	100.0	linear	0.9059027777777778	0.9051294458229944	0.902436364936365
10.0	1.0	linear	0.9059027777777778	0.9051294458229944	0.902436364936365
1000.0	1000.0	linear	0.9059027777777778	0.9051294458229944	0.902436364936365
10.0	0.1	linear	0.9059027777777778	0.9051294458229944	0.902436364936365
100.0	1000.0	linear	0.9059027777777778	0.9051294458229944	0.902436364936365
10.0	0.01	linear	0.9059027777777778	0.9051294458229944	0.902436364936365
1.0	0.1	linear	0.9059027777777778	0.9051294458229944	0.902436364936365
1.0	100.0	linear	0.9059027777777778	0.9051294458229944	0.902436364936365
1.0	1.0	linear	0.9059027777777778	0.9051294458229944	0.902436364936365
1.0	0.01	linear	0.9059027777777778	0.9051294458229944	0.902436364936365
0.1	1.0	linear	0.9028025793650795	0.9008939087114838	0.8994029744029743
0.1	0.1	linear	0.9028025793650795	0.9008939087114838	0.8994029744029743
0.1	0.01	linear	0.9028025793650795	0.9008939087114838	0.8994029744029743
0.1	1000.0	linear	0.9028025793650795	0.9008939087114838	0.8994029744029743
0.1	100.0	linear	0.9028025793650795	0.9008939087114838	0.8994029744029743
1.0	0.1	rbf	0.5830357142857142	0.5	0.5127645502645504
1000.0	1.0	rbf	0.5720982142857143	0.0	0.5
0.01	100.0	rbf	0.5720982142857143	0.0	0.5
0.01	1000.0	rbf	0.5720982142857143	0.0	0.5
0.01	1.0	rbf	0.5720982142857143	0.0	0.5
1000.0	100.0	rbf	0.5720982142857143	0.0	0.5
0.01	0.1	rbf	0.5720982142857143	0.0	0.5
0.1	0.1	rbf	0.5720982142857143	0.0	0.5
100.0	1000.0	rbf	0.5720982142857143	0.0	0.5
1.0	1000.0	rbf	0.5720982142857143	0.0	0.5
100.0	100.0	rbf	0.5720982142857143	0.0	0.5
0.1	1.0	rbf	0.5720982142857143	0.0	0.5
100.0	1.0	rbf	0.5720982142857143	0.0	0.5
0.01	0.01	rbf	0.5720982142857143	0.0	0.5
0.1	100.0	rbf	0.5720982142857143	0.0	0.5
0.1	1000.0	rbf	0.5720982142857143	0.0	0.5
10.0	1000.0	rbf	0.5720982142857143	0.0	0.5
10.0	100.0	rbf	0.5720982142857143	0.0	0.5
10.0	1.0	rbf	0.5720982142857143	0.0	0.5
1.0	1.0	rbf	0.5720982142857143	0.0	0.5
1.0	100.0	rbf	0.5720982142857143	0.0	0.5
1000.0	1000.0	rbf	0.5720982142857143	0.0	0.5
