max_depth	max_features	min_samples_leaf	min_samples_split	n_estimators	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
10	log2	2	2	600	0.945	1.0	0.945
8	log2	2	8	600	0.9400000000000001	1.0	0.9400000000000001
8	log2	2	2	200	0.95	1.0	0.95
10	log2	2	4	1000	0.95	1.0	0.95
10	log2	2	4	600	0.945	1.0	0.945
10	log2	2	2	1000	0.95	1.0	0.95
12	log2	2	8	600	0.9400000000000001	1.0	0.9400000000000001
12	log2	2	8	1000	0.9400000000000001	1.0	0.9400000000000001
8	log2	2	4	200	0.95	1.0	0.95
10	log2	2	2	200	0.9349999999999999	0.99	0.9354545454545455
10	log2	2	4	200	0.9349999999999999	0.99	0.9354545454545455
10	log2	2	8	600	0.9349999999999999	0.99	0.9354545454545455
10	log2	2	8	1000	0.9349999999999999	0.99	0.9354545454545455
10	log2	2	8	200	0.9349999999999999	0.99	0.9354545454545455
6	log2	2	4	200	0.93	0.9818181818181818	0.9309090909090909
6	log2	2	2	200	0.93	0.9818181818181818	0.9309090909090909
6	log2	2	10	1000	0.9349999999999999	0.975	0.9349999999999999
6	log2	4	2	200	0.93	0.975	0.93
6	log2	4	2	600	0.93	0.975	0.93
10	sqrt	2	10	600	0.9349999999999999	0.975	0.9349999999999999
6	log2	2	10	600	0.9349999999999999	0.975	0.9349999999999999
10	sqrt	2	2	200	0.95	0.975	0.95
6	log2	2	10	200	0.93	0.975	0.93
8	sqrt	4	4	200	0.93	0.975	0.93
6	log2	2	8	600	0.9349999999999999	0.975	0.9349999999999999
6	log2	4	4	600	0.93	0.975	0.93
10	sqrt	2	8	1000	0.945	0.975	0.945
12	sqrt	2	2	200	0.95	0.975	0.95
12	sqrt	2	2	600	0.95	0.975	0.95
12	sqrt	2	2	1000	0.945	0.975	0.945
6	log2	4	4	200	0.93	0.975	0.93
10	sqrt	4	4	200	0.9349999999999999	0.975	0.9349999999999999
6	log2	4	8	200	0.93	0.975	0.93
6	log2	4	8	600	0.93	0.975	0.93
8	sqrt	4	2	200	0.93	0.975	0.93
10	sqrt	4	2	200	0.9349999999999999	0.975	0.9349999999999999
8	sqrt	2	10	600	0.9349999999999999	0.975	0.9349999999999999
8	sqrt	2	8	1000	0.945	0.975	0.945
8	sqrt	2	4	1000	0.945	0.975	0.945
10	log2	2	10	600	0.9349999999999999	0.975	0.9349999999999999
10	log2	2	10	200	0.925	0.975	0.925
8	sqrt	2	4	600	0.95	0.975	0.95
8	sqrt	2	4	200	0.945	0.975	0.945
8	sqrt	2	2	1000	0.945	0.975	0.945
8	sqrt	2	2	600	0.95	0.975	0.95
8	sqrt	2	2	200	0.945	0.975	0.945
12	sqrt	2	4	200	0.95	0.975	0.95
12	sqrt	2	4	600	0.95	0.975	0.95
10	sqrt	4	8	200	0.9349999999999999	0.975	0.9349999999999999
10	sqrt	2	2	600	0.95	0.975	0.95
6	sqrt	4	8	200	0.9349999999999999	0.975	0.9349999999999999
12	log2	2	10	200	0.925	0.975	0.925
6	sqrt	4	10	200	0.93	0.975	0.93
6	sqrt	4	4	200	0.9349999999999999	0.975	0.9349999999999999
6	sqrt	4	2	200	0.9349999999999999	0.975	0.9349999999999999
12	sqrt	2	4	1000	0.945	0.975	0.945
8	log2	2	10	600	0.9349999999999999	0.975	0.9349999999999999
8	log2	2	10	200	0.925	0.975	0.925
8	log2	4	10	200	0.925	0.975	0.925
8	log2	2	8	200	0.9349999999999999	0.975	0.9349999999999999
12	log2	2	10	1000	0.9349999999999999	0.975	0.9349999999999999
12	log2	2	10	600	0.9349999999999999	0.975	0.9349999999999999
10	sqrt	2	4	1000	0.945	0.975	0.945
12	sqrt	4	8	200	0.9349999999999999	0.975	0.9349999999999999
10	sqrt	2	2	1000	0.945	0.975	0.945
10	sqrt	2	4	200	0.95	0.975	0.95
10	sqrt	2	8	600	0.945	0.975	0.945
12	sqrt	4	4	200	0.9349999999999999	0.975	0.9349999999999999
10	sqrt	2	4	600	0.95	0.975	0.95
12	sqrt	2	8	1000	0.945	0.975	0.945
12	sqrt	2	10	600	0.9349999999999999	0.975	0.9349999999999999
12	sqrt	4	2	200	0.9349999999999999	0.975	0.9349999999999999
8	sqrt	4	8	200	0.93	0.975	0.93
8	log2	4	2	600	0.925	0.9650000000000001	0.9254545454545454
8	log2	2	2	1000	0.9349999999999999	0.9650000000000001	0.9354545454545455
8	log2	4	2	200	0.925	0.9650000000000001	0.9254545454545454
8	log2	2	4	600	0.9349999999999999	0.9650000000000001	0.9354545454545455
8	log2	2	10	1000	0.93	0.9650000000000001	0.9304545454545454
8	log2	2	8	1000	0.93	0.9650000000000001	0.9304545454545454
8	log2	2	4	1000	0.9349999999999999	0.9650000000000001	0.9354545454545455
10	sqrt	4	4	600	0.93	0.9650000000000001	0.9304545454545454
8	log2	4	2	1000	0.925	0.9650000000000001	0.9254545454545454
10	sqrt	4	2	1000	0.93	0.9650000000000001	0.9304545454545454
8	log2	4	4	200	0.925	0.9650000000000001	0.9254545454545454
8	log2	4	4	600	0.925	0.9650000000000001	0.9254545454545454
8	log2	4	4	1000	0.925	0.9650000000000001	0.9254545454545454
8	log2	4	8	200	0.925	0.9650000000000001	0.9254545454545454
8	log2	4	8	600	0.925	0.9650000000000001	0.9254545454545454
8	log2	4	8	1000	0.925	0.9650000000000001	0.9254545454545454
10	sqrt	2	10	1000	0.9349999999999999	0.9650000000000001	0.9354545454545455
8	log2	4	10	600	0.925	0.9650000000000001	0.9254545454545454
8	log2	4	10	1000	0.925	0.9650000000000001	0.9254545454545454
6	sqrt	2	2	600	0.9400000000000001	0.9650000000000001	0.9404545454545454
10	sqrt	4	2	600	0.93	0.9650000000000001	0.9304545454545454
10	log2	4	4	200	0.925	0.9650000000000001	0.9254545454545454
10	sqrt	4	4	1000	0.93	0.9650000000000001	0.9304545454545454
12	sqrt	4	8	1000	0.93	0.9650000000000001	0.9304545454545454
12	sqrt	4	10	600	0.93	0.9650000000000001	0.9304545454545454
12	sqrt	4	10	1000	0.925	0.9650000000000001	0.9254545454545454
12	log2	2	2	200	0.9400000000000001	0.9650000000000001	0.9404545454545454
12	log2	2	2	600	0.9349999999999999	0.9650000000000001	0.9354545454545455
12	log2	2	2	1000	0.9400000000000001	0.9650000000000001	0.9404545454545454
12	log2	2	4	200	0.9400000000000001	0.9650000000000001	0.9404545454545454
12	log2	2	4	600	0.9349999999999999	0.9650000000000001	0.9354545454545455
12	log2	2	4	1000	0.9400000000000001	0.9650000000000001	0.9404545454545454
12	log2	2	8	200	0.93	0.9650000000000001	0.9304545454545454
12	log2	4	2	200	0.925	0.9650000000000001	0.9254545454545454
12	log2	4	2	600	0.925	0.9650000000000001	0.9254545454545454
12	log2	4	2	1000	0.925	0.9650000000000001	0.9254545454545454
12	log2	4	4	200	0.925	0.9650000000000001	0.9254545454545454
12	log2	4	4	600	0.925	0.9650000000000001	0.9254545454545454
12	log2	4	4	1000	0.925	0.9650000000000001	0.9254545454545454
12	log2	4	8	200	0.925	0.9650000000000001	0.9254545454545454
12	log2	4	8	600	0.925	0.9650000000000001	0.9254545454545454
12	log2	4	8	1000	0.925	0.9650000000000001	0.9254545454545454
12	log2	4	10	200	0.9199999999999999	0.9650000000000001	0.9204545454545455
12	log2	4	10	600	0.925	0.9650000000000001	0.9254545454545454
12	log2	4	10	1000	0.925	0.9650000000000001	0.9254545454545454
12	sqrt	4	10	200	0.93	0.9650000000000001	0.9304545454545454
12	sqrt	4	8	600	0.93	0.9650000000000001	0.9304545454545454
10	sqrt	4	8	600	0.93	0.9650000000000001	0.9304545454545454
12	sqrt	4	4	1000	0.93	0.9650000000000001	0.9304545454545454
10	sqrt	4	8	1000	0.93	0.9650000000000001	0.9304545454545454
10	sqrt	4	10	200	0.93	0.9650000000000001	0.9304545454545454
10	sqrt	4	10	600	0.93	0.9650000000000001	0.9304545454545454
10	sqrt	4	10	1000	0.925	0.9650000000000001	0.9254545454545454
10	log2	2	10	1000	0.93	0.9650000000000001	0.9304545454545454
10	log2	4	2	200	0.925	0.9650000000000001	0.9254545454545454
10	log2	4	2	600	0.925	0.9650000000000001	0.9254545454545454
10	log2	4	2	1000	0.925	0.9650000000000001	0.9254545454545454
10	log2	4	4	600	0.925	0.9650000000000001	0.9254545454545454
10	log2	4	4	1000	0.925	0.9650000000000001	0.9254545454545454
10	log2	4	8	200	0.925	0.9650000000000001	0.9254545454545454
10	log2	4	8	600	0.925	0.9650000000000001	0.9254545454545454
10	log2	4	8	1000	0.925	0.9650000000000001	0.9254545454545454
10	log2	4	10	200	0.9199999999999999	0.9650000000000001	0.9204545454545455
10	log2	4	10	600	0.925	0.9650000000000001	0.9254545454545454
10	log2	4	10	1000	0.925	0.9650000000000001	0.9254545454545454
12	sqrt	2	8	600	0.9400000000000001	0.9650000000000001	0.9404545454545454
12	sqrt	2	10	1000	0.9349999999999999	0.9650000000000001	0.9354545454545455
12	sqrt	4	2	600	0.93	0.9650000000000001	0.9304545454545454
12	sqrt	4	2	1000	0.93	0.9650000000000001	0.9304545454545454
12	sqrt	4	4	600	0.93	0.9650000000000001	0.9304545454545454
8	log2	2	2	600	0.9349999999999999	0.9650000000000001	0.9354545454545455
6	sqrt	2	2	200	0.9400000000000001	0.9650000000000001	0.9404545454545454
6	sqrt	4	8	600	0.93	0.9650000000000001	0.9304545454545454
6	sqrt	4	2	600	0.93	0.9650000000000001	0.9304545454545454
8	sqrt	4	10	200	0.925	0.9650000000000001	0.9254545454545454
8	sqrt	4	10	600	0.93	0.9650000000000001	0.9304545454545454
8	sqrt	4	10	1000	0.925	0.9650000000000001	0.9254545454545454
6	sqrt	4	4	1000	0.93	0.9650000000000001	0.9304545454545454
6	sqrt	4	4	600	0.93	0.9650000000000001	0.9304545454545454
6	log2	4	10	200	0.9199999999999999	0.9650000000000001	0.9204545454545455
6	sqrt	4	2	1000	0.93	0.9650000000000001	0.9304545454545454
6	log2	2	4	600	0.93	0.9650000000000001	0.9304545454545454
8	sqrt	4	8	1000	0.93	0.9650000000000001	0.9304545454545454
6	log2	2	2	1000	0.93	0.9650000000000001	0.9304545454545454
6	log2	2	2	600	0.93	0.9650000000000001	0.9304545454545454
6	sqrt	2	2	1000	0.9349999999999999	0.9650000000000001	0.9354545454545455
6	sqrt	2	4	200	0.9400000000000001	0.9650000000000001	0.9404545454545454
6	sqrt	2	4	600	0.9400000000000001	0.9650000000000001	0.9404545454545454
6	sqrt	2	4	1000	0.9349999999999999	0.9650000000000001	0.9354545454545455
6	sqrt	2	8	600	0.93	0.9650000000000001	0.9304545454545454
6	sqrt	2	10	200	0.93	0.9650000000000001	0.9304545454545454
6	log2	2	8	1000	0.93	0.9650000000000001	0.9304545454545454
8	sqrt	4	8	600	0.93	0.9650000000000001	0.9304545454545454
8	sqrt	4	2	1000	0.93	0.9650000000000001	0.9304545454545454
6	sqrt	4	8	1000	0.93	0.9650000000000001	0.9304545454545454
8	sqrt	2	8	600	0.9400000000000001	0.9650000000000001	0.9404545454545454
6	log2	2	8	200	0.93	0.9650000000000001	0.9304545454545454
8	sqrt	2	10	1000	0.9349999999999999	0.9650000000000001	0.9354545454545455
8	sqrt	4	2	600	0.93	0.9650000000000001	0.9304545454545454
