colsample_bytree	eval_metric	gamma	learning_rate	max_depth	min_child_weight	n_estimators	objective	subsample	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
0.5	error	0	0.01	4	1	600	binary:logitraw	0.5	0.9818181818181818	1.0	0.9583333333333333
0.5	error	0	0.01	4	1	1000	binary:logitraw	0.5	0.9818181818181818	1.0	0.9583333333333333
0.5	error	0	0.2	6	1	600	binary:logitraw	0.5	0.9727272727272727	1.0	0.9416666666666667
0.5	auc	0	0.2	6	3	1000	binary:logitraw	0.5	0.9727272727272727	1.0	0.9416666666666667
0.5	auc	0	0.2	6	3	600	binary:logitraw	0.5	0.9727272727272727	1.0	0.9416666666666667
0.5	error	0	0.2	6	1	200	binary:logitraw	0.5	0.9727272727272727	1.0	0.9416666666666667
0.5	auc	0	0.2	6	3	200	binary:logitraw	0.5	0.9818181818181818	1.0	0.9583333333333333
0.5	auc	0	0.2	6	1	1000	binary:logitraw	0.5	0.9727272727272727	1.0	0.9416666666666667
0.5	auc	0	0.2	6	1	600	binary:logitraw	0.5	0.9727272727272727	1.0	0.9416666666666667
0.5	auc	0	0.2	6	1	200	binary:logitraw	0.5	0.9727272727272727	1.0	0.9416666666666667
1.0	error	0	0.2	4	1	200	binary:logitraw	0.5	0.9727272727272727	1.0	0.9416666666666667
0.5	error	0	0.2	4	3	1000	binary:logitraw	0.5	0.9727272727272727	1.0	0.9416666666666667
0.5	auc	0	0.2	4	3	1000	binary:logitraw	0.5	0.9727272727272727	1.0	0.9416666666666667
1.0	auc	0	0.2	4	1	1000	binary:logitraw	0.5	0.9727272727272727	1.0	0.9416666666666667
0.5	auc	0	0.2	4	3	600	binary:logitraw	0.5	0.9727272727272727	1.0	0.9416666666666667
0.5	error	0	0.01	8	1	1000	binary:logitraw	0.5	0.9818181818181818	1.0	0.9583333333333333
0.5	auc	0	0.2	4	3	200	binary:logitraw	0.5	0.9818181818181818	1.0	0.9583333333333333
0.5	error	0	0.01	4	3	600	binary:logitraw	0.5	0.9727272727272727	1.0	0.9416666666666667
0.5	auc	0	0.2	8	1	200	binary:logitraw	0.5	0.9727272727272727	1.0	0.9416666666666667
0.5	auc	0	0.2	8	1	600	binary:logitraw	0.5	0.9727272727272727	1.0	0.9416666666666667
0.5	error	0	0.2	6	1	1000	binary:logitraw	0.5	0.9727272727272727	1.0	0.9416666666666667
0.5	auc	0	0.2	8	1	1000	binary:logitraw	0.5	0.9727272727272727	1.0	0.9416666666666667
1.0	auc	0	0.2	8	1	200	binary:logitraw	0.5	0.9727272727272727	1.0	0.9416666666666667
1.0	auc	0	0.2	8	1	1000	binary:logitraw	0.5	0.9727272727272727	1.0	0.9416666666666667
0.5	error	0	0.2	8	3	200	binary:logitraw	0.5	0.9818181818181818	1.0	0.9583333333333333
0.5	error	0	0.2	8	3	1000	binary:logitraw	0.5	0.9727272727272727	1.0	0.9416666666666667
0.5	error	0	0.2	8	1	1000	binary:logitraw	0.5	0.9727272727272727	1.0	0.9416666666666667
0.5	error	0	0.2	8	1	600	binary:logitraw	0.5	0.9727272727272727	1.0	0.9416666666666667
0.5	error	0	0.2	8	1	200	binary:logitraw	0.5	0.9727272727272727	1.0	0.9416666666666667
1.0	auc	0	0.2	6	1	1000	binary:logitraw	0.5	0.9727272727272727	1.0	0.9416666666666667
0.5	error	0	0.2	6	3	1000	binary:logitraw	0.5	0.9727272727272727	1.0	0.9416666666666667
1.0	auc	0	0.2	6	1	200	binary:logitraw	0.5	0.9727272727272727	1.0	0.9416666666666667
0.5	error	0	0.2	6	3	600	binary:logitraw	0.5	0.9727272727272727	1.0	0.9416666666666667
0.5	auc	0	0.2	8	3	1000	binary:logitraw	0.5	0.9727272727272727	1.0	0.9416666666666667
0.5	auc	0	0.2	8	3	600	binary:logitraw	0.5	0.9727272727272727	1.0	0.9416666666666667
0.5	error	0	0.2	6	3	200	binary:logitraw	0.5	0.9818181818181818	1.0	0.9583333333333333
0.5	auc	0	0.2	8	3	200	binary:logitraw	0.5	0.9818181818181818	1.0	0.9583333333333333
0.5	auc	0	0.2	4	1	1000	binary:logitraw	0.5	0.9727272727272727	1.0	0.9416666666666667
0.5	error	0	0.2	4	3	600	binary:logitraw	0.5	0.9727272727272727	1.0	0.9416666666666667
0.5	auc	0	0.2	4	1	600	binary:logitraw	0.5	0.9727272727272727	1.0	0.9416666666666667
1.0	error	0	0.2	8	1	1000	binary:logitraw	0.5	0.9727272727272727	1.0	0.9416666666666667
0.5	auc	0	0.01	6	3	600	binary:logitraw	0.5	0.9727272727272727	1.0	0.9416666666666667
1.0	error	0	0.2	4	1	1000	binary:logitraw	0.5	0.9727272727272727	1.0	0.9416666666666667
0.5	error	0	0.2	4	1	200	binary:logitraw	0.5	0.9727272727272727	1.0	0.9416666666666667
0.5	auc	0	0.01	6	1	1000	binary:logitraw	0.5	0.9818181818181818	1.0	0.9583333333333333
0.5	error	0	0.01	6	3	600	binary:logitraw	0.5	0.9727272727272727	1.0	0.9416666666666667
0.5	auc	0	0.01	6	1	600	binary:logitraw	0.5	0.9818181818181818	1.0	0.9583333333333333
1.0	error	0	0.2	8	1	200	binary:logitraw	0.5	0.9727272727272727	1.0	0.9416666666666667
0.5	auc	0	0.01	4	3	1000	binary:logitraw	0.5	0.9727272727272727	1.0	0.9416666666666667
0.5	auc	0	0.01	6	3	1000	binary:logitraw	0.5	0.9727272727272727	1.0	0.9416666666666667
0.5	error	0	0.01	6	3	1000	binary:logitraw	0.5	0.9727272727272727	1.0	0.9416666666666667
0.5	auc	0	0.01	4	3	600	binary:logitraw	0.5	0.9727272727272727	1.0	0.9416666666666667
0.5	error	0	0.01	8	3	1000	binary:logitraw	0.5	0.9727272727272727	1.0	0.9416666666666667
0.5	error	0	0.01	8	3	600	binary:logitraw	0.5	0.9727272727272727	1.0	0.9416666666666667
0.5	auc	0	0.01	4	1	1000	binary:logitraw	0.5	0.9818181818181818	1.0	0.9583333333333333
0.5	error	0	0.01	8	1	600	binary:logitraw	0.5	0.9818181818181818	1.0	0.9583333333333333
0.5	auc	0	0.01	4	1	600	binary:logitraw	0.5	0.9818181818181818	1.0	0.9583333333333333
0.5	error	0	0.01	6	1	1000	binary:logitraw	0.5	0.9818181818181818	1.0	0.9583333333333333
0.5	error	0	0.2	4	1	600	binary:logitraw	0.5	0.9727272727272727	1.0	0.9416666666666667
0.5	error	0	0.2	8	3	600	binary:logitraw	0.5	0.9727272727272727	1.0	0.9416666666666667
0.5	auc	0	0.01	8	3	1000	binary:logitraw	0.5	0.9727272727272727	1.0	0.9416666666666667
0.5	auc	0	0.01	8	3	600	binary:logitraw	0.5	0.9727272727272727	1.0	0.9416666666666667
0.5	error	0	0.2	4	1	1000	binary:logitraw	0.5	0.9727272727272727	1.0	0.9416666666666667
0.5	auc	0	0.01	8	1	1000	binary:logitraw	0.5	0.9818181818181818	1.0	0.9583333333333333
0.5	error	0	0.01	6	1	600	binary:logitraw	0.5	0.9818181818181818	1.0	0.9583333333333333
0.5	error	0	0.01	4	3	1000	binary:logitraw	0.5	0.9727272727272727	1.0	0.9416666666666667
0.5	auc	0	0.01	8	1	600	binary:logitraw	0.5	0.9818181818181818	1.0	0.9583333333333333
1.0	error	0	0.2	6	1	200	binary:logitraw	0.5	0.9727272727272727	1.0	0.9416666666666667
1.0	auc	0	0.2	4	1	200	binary:logitraw	0.5	0.9727272727272727	1.0	0.9416666666666667
1.0	error	0	0.2	6	1	1000	binary:logitraw	0.5	0.9727272727272727	1.0	0.9416666666666667
0.5	auc	0	0.2	4	1	200	binary:logitraw	0.5	0.9727272727272727	1.0	0.9416666666666667
0.5	error	0	0.2	4	3	200	binary:logitraw	0.5	0.9818181818181818	1.0	0.9583333333333333
0.5	auc	0	0.01	4	1	200	binary:logitraw	1.0	0.9734848484848484	0.9666666666666666	0.9527777777777777
0.5	error	0	0.2	8	3	600	binary:logitraw	1.0	0.9909090909090909	0.9666666666666666	0.9944444444444445
1.0	auc	0	0.01	6	3	600	binary:logitraw	1.0	0.9825757575757574	0.9666666666666666	0.9777777777777776
0.5	error	0	0.2	8	3	1000	binary:logitraw	1.0	0.9909090909090909	0.9666666666666666	0.9944444444444445
1.0	auc	0	0.01	4	3	600	binary:logitraw	1.0	0.9825757575757574	0.9666666666666666	0.9777777777777776
1.0	auc	0	0.01	6	1	200	binary:logitraw	0.5	0.9734848484848484	0.9666666666666666	0.961111111111111
1.0	auc	0	0.01	6	1	600	binary:logitraw	0.5	0.9727272727272727	0.9666666666666666	0.9527777777777777
1.0	auc	0	0.01	4	1	600	binary:logitraw	0.5	0.9727272727272727	0.9666666666666666	0.9527777777777777
1.0	auc	0	0.01	4	3	1000	binary:logitraw	1.0	0.9825757575757574	0.9666666666666666	0.9777777777777776
1.0	auc	0	0.01	4	3	1000	binary:logitraw	0.5	0.9727272727272727	0.9666666666666666	0.9527777777777777
1.0	auc	0	0.01	4	1	1000	binary:logitraw	0.5	0.9727272727272727	0.9666666666666666	0.9527777777777777
1.0	auc	0	0.01	6	1	1000	binary:logitraw	0.5	0.9727272727272727	0.9666666666666666	0.9527777777777777
1.0	auc	0	0.01	4	3	600	binary:logitraw	0.5	0.9818181818181818	0.9666666666666666	0.9777777777777776
1.0	auc	0	0.01	6	3	600	binary:logitraw	0.5	0.9818181818181818	0.9666666666666666	0.9777777777777776
0.5	auc	0	0.01	4	1	200	binary:logitraw	0.5	0.9818181818181818	0.9666666666666666	0.9777777777777776
0.5	error	0	0.2	8	3	200	binary:logitraw	1.0	0.9909090909090909	0.9666666666666666	0.9944444444444445
0.5	error	0	0.2	8	1	1000	binary:logitraw	1.0	0.9909090909090909	0.9666666666666666	0.9944444444444445
0.5	error	0	0.01	8	3	600	binary:logitraw	1.0	0.9818181818181818	0.9666666666666666	0.9777777777777776
0.5	error	0	0.01	8	3	1000	binary:logitraw	1.0	0.9818181818181818	0.9666666666666666	0.9777777777777776
0.5	error	0	0.2	4	1	200	binary:logitraw	1.0	0.9909090909090909	0.9666666666666666	0.9944444444444445
0.5	error	0	0.2	4	1	600	binary:logitraw	1.0	0.9909090909090909	0.9666666666666666	0.9944444444444445
0.5	error	0	0.2	4	1	1000	binary:logitraw	1.0	0.9909090909090909	0.9666666666666666	0.9944444444444445
0.5	error	0	0.2	4	3	200	binary:logitraw	1.0	0.9909090909090909	0.9666666666666666	0.9944444444444445
0.5	error	0	0.2	4	3	600	binary:logitraw	1.0	0.9909090909090909	0.9666666666666666	0.9944444444444445
0.5	error	0	0.2	4	3	1000	binary:logitraw	1.0	0.9909090909090909	0.9666666666666666	0.9944444444444445
1.0	auc	0	0.01	6	3	1000	binary:logitraw	1.0	0.9825757575757574	0.9666666666666666	0.9777777777777776
0.5	error	0	0.2	6	1	200	binary:logitraw	1.0	0.9909090909090909	0.9666666666666666	0.9944444444444445
0.5	error	0	0.2	6	1	600	binary:logitraw	1.0	0.9909090909090909	0.9666666666666666	0.9944444444444445
0.5	error	0	0.2	6	1	1000	binary:logitraw	1.0	0.9909090909090909	0.9666666666666666	0.9944444444444445
0.5	error	0	0.2	6	3	200	binary:logitraw	1.0	0.9909090909090909	0.9666666666666666	0.9944444444444445
0.5	error	0	0.2	6	3	600	binary:logitraw	1.0	0.9909090909090909	0.9666666666666666	0.9944444444444445
0.5	error	0	0.2	6	3	1000	binary:logitraw	1.0	0.9909090909090909	0.9666666666666666	0.9944444444444445
0.5	error	0	0.2	8	1	200	binary:logitraw	1.0	0.9909090909090909	0.9666666666666666	0.9944444444444445
0.5	error	0	0.2	8	1	600	binary:logitraw	1.0	0.9909090909090909	0.9666666666666666	0.9944444444444445
1.0	auc	0	0.01	6	3	1000	binary:logitraw	0.5	0.9727272727272727	0.9666666666666666	0.9527777777777777
1.0	auc	0	0.2	6	3	1000	binary:logitraw	0.5	0.9636363636363635	0.9666666666666666	0.9361111111111111
1.0	auc	0	0.01	8	1	200	binary:logitraw	0.5	0.9734848484848484	0.9666666666666666	0.961111111111111
1.0	auc	0	0.01	8	1	600	binary:logitraw	0.5	0.9727272727272727	0.9666666666666666	0.9527777777777777
