activation	alpha	early_stopping	hidden_layer_sizes	learning_rate	max_iter	solver	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
relu	0.001	True	(50, 50)	adaptive	500	adam	0.9468235294117647	0.9538587848932677	0.945598223615465
relu	0.001	True	(50, 50)	invscaling	1000	adam	0.9468235294117647	0.9538587848932677	0.945598223615465
relu	0.01	True	(50, 50)	invscaling	1000	adam	0.9468235294117647	0.9538587848932677	0.945598223615465
relu	0.01	True	(50, 50)	constant	1000	adam	0.9468235294117647	0.9538587848932677	0.945598223615465
relu	0.01	True	(50, 50)	constant	500	adam	0.9468235294117647	0.9538587848932677	0.945598223615465
relu	0.001	True	(50, 50)	constant	500	adam	0.9468235294117647	0.9538587848932677	0.945598223615465
relu	0.001	True	(50, 50)	constant	1000	adam	0.9468235294117647	0.9538587848932677	0.945598223615465
relu	0.001	True	(50, 50)	invscaling	500	adam	0.9468235294117647	0.9538587848932677	0.945598223615465
relu	0.001	True	(50, 50)	adaptive	1000	adam	0.9468235294117647	0.9538587848932677	0.945598223615465
relu	0.01	True	(50, 50)	adaptive	1000	adam	0.9468235294117647	0.9538587848932677	0.945598223615465
relu	0.01	True	(50, 50)	adaptive	500	adam	0.9468235294117647	0.9538587848932677	0.945598223615465
relu	0.01	True	(50, 50)	invscaling	500	adam	0.9468235294117647	0.9538587848932677	0.945598223615465
logistic	0.1	True	(50,)	constant	1000	adam	0.9091372549019606	0.9509100319969885	0.9012576503955814
logistic	0.1	True	(50,)	invscaling	500	adam	0.9091372549019606	0.9509100319969885	0.9012576503955814
logistic	0.1	True	(50,)	invscaling	1000	adam	0.9091372549019606	0.9509100319969885	0.9012576503955814
logistic	0.1	True	(50,)	adaptive	500	adam	0.9091372549019606	0.9509100319969885	0.9012576503955814
logistic	0.1	True	(50,)	adaptive	1000	adam	0.9091372549019606	0.9509100319969885	0.9012576503955814
logistic	0.1	True	(50,)	constant	500	adam	0.9091372549019606	0.9509100319969885	0.9012576503955814
relu	0.1	True	(50, 50)	invscaling	500	adam	0.9370196078431373	0.9478696741854638	0.9375261233019854
relu	0.1	True	(50, 50)	constant	1000	adam	0.9370196078431373	0.9478696741854638	0.9375261233019854
relu	0.1	True	(50, 50)	invscaling	1000	adam	0.9370196078431373	0.9478696741854638	0.9375261233019854
