C	gamma	kernel	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
100.0	0.1	rbf	0.7853535353535352	0.9714285714285715	0.753114773258532
1000.0	0.1	rbf	0.7853535353535352	0.9714285714285715	0.753114773258532
10.0	0.1	rbf	0.7853535353535352	0.9714285714285715	0.753114773258532
1.0	0.1	rbf	0.7522558922558922	0.96	0.7146183964469379
0.1	0.01	rbf	0.7633333333333333	0.96	0.7273901355773726
1.0	0.01	rbf	0.8939393939393938	0.9474446987032799	0.8816619915848527
0.01	0.01	linear	0.8810101010101009	0.9450637463223277	0.8670056100981768
0.01	0.1	linear	0.8810101010101009	0.9450637463223277	0.8670056100981768
0.01	1.0	linear	0.8810101010101009	0.9450637463223277	0.8670056100981768
0.01	100.0	linear	0.8810101010101009	0.9450637463223277	0.8670056100981768
0.01	1000.0	linear	0.8810101010101009	0.9450637463223277	0.8670056100981768
1000.0	0.01	rbf	0.8957239057239057	0.8978707886316583	0.8904043945769052
100.0	0.01	rbf	0.8957239057239057	0.8978707886316583	0.8904043945769052
10.0	0.01	rbf	0.8957239057239057	0.8978707886316583	0.8904043945769052
0.1	1.0	linear	0.8734343434343435	0.867486753986754	0.8691146563814867
0.1	1000.0	linear	0.8734343434343435	0.867486753986754	0.8691146563814867
0.1	0.01	linear	0.8734343434343435	0.867486753986754	0.8691146563814867
0.1	100.0	linear	0.8734343434343435	0.867486753986754	0.8691146563814867
0.1	0.1	linear	0.8734343434343435	0.867486753986754	0.8691146563814867
1000.0	0.01	linear	0.8697643097643096	0.8593645951472038	0.8659057971014492
100.0	1000.0	linear	0.8697643097643096	0.8593645951472038	0.8659057971014492
100.0	100.0	linear	0.8697643097643096	0.8593645951472038	0.8659057971014492
100.0	1.0	linear	0.8697643097643096	0.8593645951472038	0.8659057971014492
1000.0	0.1	linear	0.8697643097643096	0.8593645951472038	0.8659057971014492
1000.0	100.0	linear	0.8697643097643096	0.8593645951472038	0.8659057971014492
100.0	0.1	linear	0.8697643097643096	0.8593645951472038	0.8659057971014492
1000.0	1000.0	linear	0.8697643097643096	0.8593645951472038	0.8659057971014492
100.0	0.01	linear	0.8697643097643096	0.8593645951472038	0.8659057971014492
10.0	1000.0	linear	0.8697643097643096	0.8593645951472038	0.8659057971014492
10.0	100.0	linear	0.8697643097643096	0.8593645951472038	0.8659057971014492
10.0	1.0	linear	0.8697643097643096	0.8593645951472038	0.8659057971014492
1000.0	1.0	linear	0.8697643097643096	0.8593645951472038	0.8659057971014492
10.0	0.01	linear	0.8697643097643096	0.8593645951472038	0.8659057971014492
10.0	0.1	linear	0.8697643097643096	0.8593645951472038	0.8659057971014492
1.0	1000.0	linear	0.8697643097643096	0.8593645951472038	0.8659057971014492
1.0	0.1	linear	0.8697643097643096	0.8593645951472038	0.8659057971014492
1.0	1.0	linear	0.8697643097643096	0.8593645951472038	0.8659057971014492
1.0	100.0	linear	0.8697643097643096	0.8593645951472038	0.8659057971014492
1.0	0.01	linear	0.8697643097643096	0.8593645951472038	0.8659057971014492
10.0	1000.0	rbf	0.5680471380471381	0.0	0.5
0.1	100.0	rbf	0.5680471380471381	0.0	0.5
0.01	0.1	rbf	0.5680471380471381	0.0	0.5
1000.0	100.0	rbf	0.5680471380471381	0.0	0.5
0.01	1.0	rbf	0.5680471380471381	0.0	0.5
1000.0	1.0	rbf	0.5680471380471381	0.0	0.5
0.01	100.0	rbf	0.5680471380471381	0.0	0.5
0.01	1000.0	rbf	0.5680471380471381	0.0	0.5
0.1	0.1	rbf	0.5680471380471381	0.0	0.5
0.1	1.0	rbf	0.5680471380471381	0.0	0.5
100.0	1000.0	rbf	0.5680471380471381	0.0	0.5
1.0	100.0	rbf	0.5680471380471381	0.0	0.5
0.1	1000.0	rbf	0.5680471380471381	0.0	0.5
100.0	100.0	rbf	0.5680471380471381	0.0	0.5
0.01	0.01	rbf	0.5680471380471381	0.0	0.5
100.0	1.0	rbf	0.5680471380471381	0.0	0.5
10.0	1.0	rbf	0.5680471380471381	0.0	0.5
1.0	1000.0	rbf	0.5680471380471381	0.0	0.5
1.0	1.0	rbf	0.5680471380471381	0.0	0.5
10.0	100.0	rbf	0.5680471380471381	0.0	0.5
1000.0	1000.0	rbf	0.5680471380471381	0.0	0.5
