colsample_bytree	eval_metric	gamma	learning_rate	max_depth	min_child_weight	n_estimators	objective	subsample	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
0.5	auc	0	0.01	8	1	600	binary:logitraw	0.5	0.9558333333333333	0.9888888888888889	0.9553571428571429
0.5	error	0	0.01	8	1	600	binary:logitraw	0.5	0.9558333333333333	0.9888888888888889	0.9553571428571429
0.5	error	0	0.01	6	1	200	binary:logitraw	0.5	0.93625	0.9888888888888889	0.9366071428571429
0.5	auc	0	0.01	8	1	200	binary:logitraw	0.5	0.93625	0.9888888888888889	0.9366071428571429
0.5	auc	0	0.01	6	1	600	binary:logitraw	0.5	0.9558333333333333	0.9888888888888889	0.9553571428571429
0.5	auc	0	0.01	6	1	200	binary:logitraw	0.5	0.93625	0.9888888888888889	0.9366071428571429
0.5	error	0	0.01	4	1	600	binary:logitraw	0.5	0.9558333333333333	0.9888888888888889	0.9553571428571429
0.5	error	0	0.01	6	1	600	binary:logitraw	0.5	0.9558333333333333	0.9888888888888889	0.9553571428571429
0.5	error	0	0.01	8	1	200	binary:logitraw	0.5	0.93625	0.9888888888888889	0.9366071428571429
0.5	auc	0	0.01	4	1	600	binary:logitraw	0.5	0.9558333333333333	0.9888888888888889	0.9553571428571429
1.0	auc	0	0.2	6	1	200	binary:logitraw	1.0	0.9483333333333335	0.9777777777777779	0.9482142857142858
0.5	error	0	0.2	8	1	600	binary:logitraw	1.0	0.9483333333333335	0.9777777777777779	0.9482142857142858
0.5	error	0	0.2	8	1	1000	binary:logitraw	0.5	0.9487500000000001	0.9777777777777779	0.9482142857142858
0.5	error	0	0.2	8	1	1000	binary:logitraw	1.0	0.9483333333333335	0.9777777777777779	0.9482142857142858
1.0	auc	0	0.2	8	1	1000	binary:logitraw	1.0	0.9483333333333335	0.9777777777777779	0.9482142857142858
0.5	error	0	0.01	4	3	600	binary:logitraw	0.5	0.9425000000000001	0.9777777777777779	0.9419642857142858
1.0	auc	0	0.2	4	1	200	binary:logitraw	1.0	0.9483333333333335	0.9777777777777779	0.9482142857142858
1.0	auc	0	0.2	4	1	600	binary:logitraw	1.0	0.9483333333333335	0.9777777777777779	0.9482142857142858
