C	gamma	kernel	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
1.0	0.01	rbf	0.9104395604395604	1.0	0.9151785714285715
100.0	0.01	rbf	0.9181318681318682	1.0	0.9223214285714286
10.0	0.01	rbf	0.9181318681318682	1.0	0.9223214285714286
1000.0	0.01	rbf	0.9181318681318682	1.0	0.9223214285714286
1.0	100.0	linear	0.939010989010989	0.9625	0.9392857142857143
1.0	1000.0	linear	0.939010989010989	0.9625	0.9392857142857143
10.0	0.1	linear	0.939010989010989	0.9625	0.9392857142857143
10.0	1.0	linear	0.939010989010989	0.9625	0.9392857142857143
10.0	100.0	linear	0.939010989010989	0.9625	0.9392857142857143
10.0	1000.0	linear	0.939010989010989	0.9625	0.9392857142857143
100.0	0.01	linear	0.939010989010989	0.9625	0.9392857142857143
0.01	0.01	linear	0.939010989010989	0.9625	0.9392857142857143
1.0	1.0	linear	0.939010989010989	0.9625	0.9392857142857143
100.0	1.0	linear	0.939010989010989	0.9625	0.9392857142857143
100.0	100.0	linear	0.939010989010989	0.9625	0.9392857142857143
100.0	1000.0	linear	0.939010989010989	0.9625	0.9392857142857143
1000.0	0.01	linear	0.939010989010989	0.9625	0.9392857142857143
1000.0	0.1	linear	0.939010989010989	0.9625	0.9392857142857143
1000.0	1.0	linear	0.939010989010989	0.9625	0.9392857142857143
1000.0	100.0	linear	0.939010989010989	0.9625	0.9392857142857143
1000.0	1000.0	linear	0.939010989010989	0.9625	0.9392857142857143
100.0	0.1	linear	0.939010989010989	0.9625	0.9392857142857143
10.0	0.01	linear	0.939010989010989	0.9625	0.9392857142857143
0.1	0.1	linear	0.939010989010989	0.9625	0.9392857142857143
0.01	0.1	linear	0.939010989010989	0.9625	0.9392857142857143
1.0	0.01	linear	0.939010989010989	0.9625	0.9392857142857143
1.0	0.1	linear	0.939010989010989	0.9625	0.9392857142857143
0.01	1.0	linear	0.939010989010989	0.9625	0.9392857142857143
0.1	1000.0	linear	0.939010989010989	0.9625	0.9392857142857143
0.01	1000.0	linear	0.939010989010989	0.9625	0.9392857142857143
0.1	0.01	linear	0.939010989010989	0.9625	0.9392857142857143
0.1	100.0	linear	0.939010989010989	0.9625	0.9392857142857143
0.01	100.0	linear	0.939010989010989	0.9625	0.9392857142857143
0.1	1.0	linear	0.939010989010989	0.9625	0.9392857142857143
100.0	1000.0	rbf	0.5379120879120879	0.5379120879120879	0.5
0.01	1000.0	rbf	0.5379120879120879	0.5379120879120879	0.5
100.0	100.0	rbf	0.5379120879120879	0.5379120879120879	0.5
0.01	1.0	rbf	0.5379120879120879	0.5379120879120879	0.5
0.01	100.0	rbf	0.5379120879120879	0.5379120879120879	0.5
1000.0	0.1	rbf	0.5379120879120879	0.5379120879120879	0.5
1000.0	1.0	rbf	0.5379120879120879	0.5379120879120879	0.5
0.01	0.1	rbf	0.5379120879120879	0.5379120879120879	0.5
1000.0	100.0	rbf	0.5379120879120879	0.5379120879120879	0.5
100.0	1.0	rbf	0.5379120879120879	0.5379120879120879	0.5
1.0	0.1	rbf	0.5379120879120879	0.5379120879120879	0.5
100.0	0.1	rbf	0.5379120879120879	0.5379120879120879	0.5
0.1	0.01	rbf	0.5379120879120879	0.5379120879120879	0.5
0.1	0.1	rbf	0.5379120879120879	0.5379120879120879	0.5
10.0	1000.0	rbf	0.5379120879120879	0.5379120879120879	0.5
10.0	100.0	rbf	0.5379120879120879	0.5379120879120879	0.5
0.1	1.0	rbf	0.5379120879120879	0.5379120879120879	0.5
10.0	1.0	rbf	0.5379120879120879	0.5379120879120879	0.5
10.0	0.1	rbf	0.5379120879120879	0.5379120879120879	0.5
0.1	100.0	rbf	0.5379120879120879	0.5379120879120879	0.5
0.01	0.01	rbf	0.5379120879120879	0.5379120879120879	0.5
1.0	1000.0	rbf	0.5379120879120879	0.5379120879120879	0.5
0.1	1000.0	rbf	0.5379120879120879	0.5379120879120879	0.5
1.0	100.0	rbf	0.5379120879120879	0.5379120879120879	0.5
1.0	1.0	rbf	0.5379120879120879	0.5379120879120879	0.5
1000.0	1000.0	rbf	0.5379120879120879	0.5379120879120879	0.5
