C	gamma	kernel	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
0.1	0.01	rbf	0.7434643143544507	0.9833333333333334	0.6958228228228228
10.0	0.1	rbf	0.8995723068698209	0.9560091991341991	0.8861261261261261
1000.0	0.1	rbf	0.8995723068698209	0.9560091991341991	0.8861261261261261
100.0	0.1	rbf	0.8995723068698209	0.9560091991341991	0.8861261261261261
1.0	0.1	rbf	0.8868751670676289	0.955739247311828	0.8707222222222223
1.0	0.01	rbf	0.9319433306602514	0.9392720092268746	0.9279894894894897
0.01	0.01	linear	0.9203555199144613	0.926496990688167	0.9157687687687688
0.01	0.1	linear	0.9203555199144613	0.926496990688167	0.9157687687687688
0.01	1.0	linear	0.9203555199144613	0.926496990688167	0.9157687687687688
0.01	100.0	linear	0.9203555199144613	0.926496990688167	0.9157687687687688
0.01	1000.0	linear	0.9203555199144613	0.926496990688167	0.9157687687687688
10.0	0.01	rbf	0.9331061213579257	0.9227355738962352	0.9323410174880762
1000.0	0.01	rbf	0.9295776530339481	0.9169082960885213	0.9289145910616499
100.0	0.01	rbf	0.9295776530339481	0.9169082960885213	0.9289145910616499
0.1	100.0	linear	0.9330927559476075	0.9146008464257893	0.9334880763116056
0.1	1000.0	linear	0.9330927559476075	0.9146008464257893	0.9334880763116056
0.1	1.0	linear	0.9330927559476075	0.9146008464257893	0.9334880763116056
0.1	0.01	linear	0.9330927559476075	0.9146008464257893	0.9334880763116056
0.1	0.1	linear	0.9330927559476075	0.9146008464257893	0.9334880763116056
1.0	0.1	linear	0.9134055065490511	0.8899823538964009	0.9134716481187068
1.0	1000.0	linear	0.9134055065490511	0.8899823538964009	0.9134716481187068
1.0	1.0	linear	0.9134055065490511	0.8899823538964009	0.9134716481187068
1.0	100.0	linear	0.9134055065490511	0.8899823538964009	0.9134716481187068
1.0	0.01	linear	0.9134055065490511	0.8899823538964009	0.9134716481187068
1000.0	0.1	linear	0.9064554931836408	0.8826486579747449	0.9060287051757638
100.0	100.0	linear	0.9064554931836408	0.8826486579747449	0.9060287051757638
1000.0	0.01	linear	0.9064554931836408	0.8826486579747449	0.9060287051757638
100.0	1.0	linear	0.9064554931836408	0.8826486579747449	0.9060287051757638
100.0	1000.0	linear	0.9064554931836408	0.8826486579747449	0.9060287051757638
10.0	100.0	linear	0.9064554931836408	0.8826486579747449	0.9060287051757638
100.0	0.1	linear	0.9064554931836408	0.8826486579747449	0.9060287051757638
1000.0	1.0	linear	0.9064554931836408	0.8826486579747449	0.9060287051757638
1000.0	100.0	linear	0.9064554931836408	0.8826486579747449	0.9060287051757638
1000.0	1000.0	linear	0.9064554931836408	0.8826486579747449	0.9060287051757638
100.0	0.01	linear	0.9064554931836408	0.8826486579747449	0.9060287051757638
10.0	1000.0	linear	0.9064554931836408	0.8826486579747449	0.9060287051757638
10.0	0.01	linear	0.9064554931836408	0.8826486579747449	0.9060287051757638
10.0	1.0	linear	0.9064554931836408	0.8826486579747449	0.9060287051757638
10.0	0.1	linear	0.9064554931836408	0.8826486579747449	0.9060287051757638
10.0	100.0	rbf	0.5792034215450415	0.0	0.5
0.1	100.0	rbf	0.5792034215450415	0.0	0.5
0.01	0.1	rbf	0.5792034215450415	0.0	0.5
1000.0	100.0	rbf	0.5792034215450415	0.0	0.5
0.01	1.0	rbf	0.5792034215450415	0.0	0.5
1000.0	1.0	rbf	0.5792034215450415	0.0	0.5
0.01	100.0	rbf	0.5792034215450415	0.0	0.5
0.01	1000.0	rbf	0.5792034215450415	0.0	0.5
0.1	0.1	rbf	0.5792034215450415	0.0	0.5
0.1	1.0	rbf	0.5792034215450415	0.0	0.5
0.1	1000.0	rbf	0.5792034215450415	0.0	0.5
100.0	1000.0	rbf	0.5792034215450415	0.0	0.5
10.0	1.0	rbf	0.5792034215450415	0.0	0.5
100.0	100.0	rbf	0.5792034215450415	0.0	0.5
1.0	1.0	rbf	0.5792034215450415	0.0	0.5
100.0	1.0	rbf	0.5792034215450415	0.0	0.5
1.0	100.0	rbf	0.5792034215450415	0.0	0.5
1.0	1000.0	rbf	0.5792034215450415	0.0	0.5
0.01	0.01	rbf	0.5792034215450415	0.0	0.5
10.0	1000.0	rbf	0.5792034215450415	0.0	0.5
1000.0	1000.0	rbf	0.5792034215450415	0.0	0.5
