C	gamma	kernel	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
1.0	0.01	rbf	0.9610507246376813	1.0	0.9590909090909092
100.0	0.01	rbf	0.9653985507246376	1.0	0.9636363636363636
10.0	0.01	rbf	0.9653985507246376	1.0	0.9636363636363636
1000.0	0.01	rbf	0.9653985507246376	1.0	0.9636363636363636
1.0	100.0	linear	0.9913043478260869	0.9916666666666666	0.9912878787878787
1.0	1000.0	linear	0.9913043478260869	0.9916666666666666	0.9912878787878787
10.0	0.1	linear	0.9913043478260869	0.9916666666666666	0.9912878787878787
10.0	1.0	linear	0.9913043478260869	0.9916666666666666	0.9912878787878787
10.0	100.0	linear	0.9913043478260869	0.9916666666666666	0.9912878787878787
10.0	1000.0	linear	0.9913043478260869	0.9916666666666666	0.9912878787878787
100.0	0.01	linear	0.9913043478260869	0.9916666666666666	0.9912878787878787
0.01	0.01	linear	0.9913043478260869	0.9916666666666666	0.9912878787878787
1.0	1.0	linear	0.9913043478260869	0.9916666666666666	0.9912878787878787
100.0	1.0	linear	0.9913043478260869	0.9916666666666666	0.9912878787878787
100.0	100.0	linear	0.9913043478260869	0.9916666666666666	0.9912878787878787
100.0	1000.0	linear	0.9913043478260869	0.9916666666666666	0.9912878787878787
1000.0	0.01	linear	0.9913043478260869	0.9916666666666666	0.9912878787878787
1000.0	0.1	linear	0.9913043478260869	0.9916666666666666	0.9912878787878787
1000.0	1.0	linear	0.9913043478260869	0.9916666666666666	0.9912878787878787
1000.0	100.0	linear	0.9913043478260869	0.9916666666666666	0.9912878787878787
1000.0	1000.0	linear	0.9913043478260869	0.9916666666666666	0.9912878787878787
100.0	0.1	linear	0.9913043478260869	0.9916666666666666	0.9912878787878787
10.0	0.01	linear	0.9913043478260869	0.9916666666666666	0.9912878787878787
0.1	0.1	linear	0.9913043478260869	0.9916666666666666	0.9912878787878787
0.01	0.1	linear	0.9913043478260869	0.9916666666666666	0.9912878787878787
1.0	0.01	linear	0.9913043478260869	0.9916666666666666	0.9912878787878787
1.0	0.1	linear	0.9913043478260869	0.9916666666666666	0.9912878787878787
0.01	1.0	linear	0.9913043478260869	0.9916666666666666	0.9912878787878787
0.1	1000.0	linear	0.9913043478260869	0.9916666666666666	0.9912878787878787
0.01	1000.0	linear	0.9913043478260869	0.9916666666666666	0.9912878787878787
0.1	0.01	linear	0.9913043478260869	0.9916666666666666	0.9912878787878787
0.1	100.0	linear	0.9913043478260869	0.9916666666666666	0.9912878787878787
0.01	100.0	linear	0.9913043478260869	0.9916666666666666	0.9912878787878787
0.1	1.0	linear	0.9913043478260869	0.9916666666666666	0.9912878787878787
100.0	1000.0	rbf	0.5237318840579709	0.0	0.5
0.01	1000.0	rbf	0.5237318840579709	0.0	0.5
100.0	100.0	rbf	0.5237318840579709	0.0	0.5
0.01	1.0	rbf	0.5237318840579709	0.0	0.5
0.01	100.0	rbf	0.5237318840579709	0.0	0.5
1000.0	0.1	rbf	0.5237318840579709	0.0	0.5
1000.0	1.0	rbf	0.5237318840579709	0.0	0.5
0.01	0.1	rbf	0.5237318840579709	0.0	0.5
1000.0	100.0	rbf	0.5237318840579709	0.0	0.5
100.0	1.0	rbf	0.5237318840579709	0.0	0.5
1.0	0.1	rbf	0.5237318840579709	0.0	0.5
100.0	0.1	rbf	0.5237318840579709	0.0	0.5
0.1	0.01	rbf	0.5237318840579709	0.0	0.5
0.1	0.1	rbf	0.5237318840579709	0.0	0.5
10.0	1000.0	rbf	0.5237318840579709	0.0	0.5
10.0	100.0	rbf	0.5237318840579709	0.0	0.5
0.1	1.0	rbf	0.5237318840579709	0.0	0.5
10.0	1.0	rbf	0.5237318840579709	0.0	0.5
10.0	0.1	rbf	0.5237318840579709	0.0	0.5
0.1	100.0	rbf	0.5237318840579709	0.0	0.5
0.01	0.01	rbf	0.5237318840579709	0.0	0.5
1.0	1000.0	rbf	0.5237318840579709	0.0	0.5
0.1	1000.0	rbf	0.5237318840579709	0.0	0.5
1.0	100.0	rbf	0.5237318840579709	0.0	0.5
1.0	1.0	rbf	0.5237318840579709	0.0	0.5
1000.0	1000.0	rbf	0.5237318840579709	0.0	0.5
