colsample_bytree	eval_metric	gamma	learning_rate	max_depth	min_child_weight	n_estimators	objective	subsample	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
0.5	auc	0	0.01	4	1	200	binary:logitraw	0.5	0.9194805194805195	1.0	0.9105555555555556
0.5	error	0	0.01	8	1	200	binary:logitraw	0.5	0.9194805194805195	1.0	0.9105555555555556
0.5	error	0	0.01	4	1	200	binary:logitraw	0.5	0.9194805194805195	1.0	0.9105555555555556
0.5	auc	0	0.01	6	1	200	binary:logitraw	0.5	0.9194805194805195	1.0	0.9105555555555556
0.5	error	0	0.01	6	1	200	binary:logitraw	0.5	0.9194805194805195	1.0	0.9105555555555556
0.5	auc	0	0.01	8	1	200	binary:logitraw	0.5	0.9194805194805195	1.0	0.9105555555555556
0.5	auc	0	0.01	6	1	600	binary:logitraw	0.5	0.9432900432900432	0.99	0.9380555555555556
0.5	error	0	0.01	8	1	600	binary:logitraw	0.5	0.9432900432900432	0.99	0.9380555555555556
0.5	error	0	0.01	6	1	600	binary:logitraw	0.5	0.9432900432900432	0.99	0.9380555555555556
0.5	error	0	0.01	4	1	600	binary:logitraw	0.5	0.9432900432900432	0.99	0.9380555555555556
0.5	auc	0	0.01	4	1	600	binary:logitraw	0.5	0.9432900432900432	0.99	0.9380555555555556
0.5	auc	0	0.01	8	1	600	binary:logitraw	0.5	0.9432900432900432	0.99	0.9380555555555556
0.5	error	0	0.01	6	3	200	binary:logitraw	1.0	0.9290043290043289	0.9857142857142858	0.9221212121212122
0.5	error	0	0.01	6	3	200	binary:logitraw	0.5	0.9194805194805195	0.9857142857142858	0.9115656565656565
0.5	error	0	0.01	8	3	200	binary:logitraw	0.5	0.9194805194805195	0.9857142857142858	0.9115656565656565
0.5	error	0	0.01	4	3	200	binary:logitraw	0.5	0.9194805194805195	0.9857142857142858	0.9115656565656565
0.5	error	0	0.01	8	3	200	binary:logitraw	1.0	0.9290043290043289	0.9857142857142858	0.9221212121212122
0.5	auc	0	0.01	4	1	200	binary:logitraw	1.0	0.9428571428571428	0.9857142857142858	0.9376767676767678
0.5	auc	0	0.01	8	3	200	binary:logitraw	1.0	0.9290043290043289	0.9857142857142858	0.9221212121212122
0.5	auc	0	0.01	8	3	200	binary:logitraw	0.5	0.9194805194805195	0.9857142857142858	0.9115656565656565
0.5	error	0	0.01	4	1	200	binary:logitraw	1.0	0.9428571428571428	0.9857142857142858	0.9376767676767678
0.5	auc	0	0.01	4	3	200	binary:logitraw	0.5	0.9194805194805195	0.9857142857142858	0.9115656565656565
0.5	auc	0	0.01	6	3	200	binary:logitraw	1.0	0.9290043290043289	0.9857142857142858	0.9221212121212122
0.5	auc	0	0.01	6	3	200	binary:logitraw	0.5	0.9194805194805195	0.9857142857142858	0.9115656565656565
0.5	auc	0	0.01	6	3	600	binary:logitraw	1.0	0.9480519480519479	0.9818181818181818	0.9455555555555556
1.0	auc	0	0.01	4	3	600	binary:logitraw	0.5	0.9337662337662337	0.9818181818181818	0.928888888888889
0.5	auc	0	0.01	4	1	1000	binary:logitraw	1.0	0.9666666666666666	0.9818181818181818	0.9650000000000001
0.5	error	0	0.01	6	1	1000	binary:logitraw	0.5	0.9525974025974027	0.9818181818181818	0.9494444444444443
