activation	alpha	early_stopping	hidden_layer_sizes	learning_rate	max_iter	solver	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
relu	0.01	True	(100, 100)	invscaling	500	adam	0.9167171717171717	0.9631578947368421	0.8929310344827588
relu	0.1	True	(100, 100)	adaptive	500	adam	0.9167171717171717	0.9631578947368421	0.8929310344827588
relu	0.01	True	(100, 100)	adaptive	1000	adam	0.9167171717171717	0.9631578947368421	0.8929310344827588
relu	0.001	True	(100, 100)	invscaling	500	adam	0.9167171717171717	0.9631578947368421	0.8929310344827588
relu	0.1	True	(100, 100)	constant	500	adam	0.9167171717171717	0.9631578947368421	0.8929310344827588
relu	0.1	True	(100, 100)	invscaling	500	adam	0.9167171717171717	0.9631578947368421	0.8929310344827588
relu	0.001	True	(100, 100)	constant	1000	adam	0.9167171717171717	0.9631578947368421	0.8929310344827588
relu	0.001	True	(100, 100)	constant	500	adam	0.9167171717171717	0.9631578947368421	0.8929310344827588
relu	0.1	True	(100, 100)	invscaling	1000	adam	0.9167171717171717	0.9631578947368421	0.8929310344827588
relu	0.01	True	(100, 100)	invscaling	1000	adam	0.9167171717171717	0.9631578947368421	0.8929310344827588
relu	0.001	True	(100, 100)	invscaling	1000	adam	0.9167171717171717	0.9631578947368421	0.8929310344827588
relu	0.01	True	(100, 100)	constant	1000	adam	0.9167171717171717	0.9631578947368421	0.8929310344827588
relu	0.001	True	(100, 100)	adaptive	500	adam	0.9167171717171717	0.9631578947368421	0.8929310344827588
relu	0.1	True	(100, 100)	adaptive	1000	adam	0.9167171717171717	0.9631578947368421	0.8929310344827588
relu	0.001	True	(100, 100)	adaptive	1000	adam	0.9167171717171717	0.9631578947368421	0.8929310344827588
relu	0.01	True	(100, 100)	constant	500	adam	0.9167171717171717	0.9631578947368421	0.8929310344827588
relu	0.01	True	(100, 100)	adaptive	500	adam	0.9167171717171717	0.9631578947368421	0.8929310344827588
relu	0.1	True	(100, 100)	constant	1000	adam	0.9167171717171717	0.9631578947368421	0.8929310344827588
logistic	0.01	True	(100,)	adaptive	1000	adam	0.9121717171717171	0.96	0.8915086206896552
logistic	0.001	True	(100,)	constant	500	adam	0.9121717171717171	0.96	0.8915086206896552
logistic	0.1	True	(100,)	constant	1000	adam	0.9121717171717171	0.96	0.8915086206896552
logistic	0.001	True	(100,)	invscaling	500	adam	0.9121717171717171	0.96	0.8915086206896552
logistic	0.001	True	(100,)	invscaling	1000	adam	0.9121717171717171	0.96	0.8915086206896552
logistic	0.01	True	(100,)	invscaling	500	adam	0.9121717171717171	0.96	0.8915086206896552
logistic	0.01	True	(100,)	adaptive	500	adam	0.9121717171717171	0.96	0.8915086206896552
logistic	0.01	True	(100,)	invscaling	1000	adam	0.9121717171717171	0.96	0.8915086206896552
logistic	0.001	True	(100,)	adaptive	1000	adam	0.9121717171717171	0.96	0.8915086206896552
logistic	0.01	True	(100,)	constant	1000	adam	0.9121717171717171	0.96	0.8915086206896552
logistic	0.01	True	(100,)	constant	500	adam	0.9121717171717171	0.96	0.8915086206896552
logistic	0.1	True	(100,)	adaptive	1000	adam	0.9121717171717171	0.96	0.8915086206896552
logistic	0.1	True	(100,)	constant	500	adam	0.9121717171717171	0.96	0.8915086206896552
logistic	0.1	True	(100,)	adaptive	500	adam	0.9121717171717171	0.96	0.8915086206896552
logistic	0.1	True	(100,)	invscaling	1000	adam	0.9121717171717171	0.96	0.8915086206896552
logistic	0.1	True	(100,)	invscaling	500	adam	0.9121717171717171	0.96	0.8915086206896552
logistic	0.001	True	(100,)	adaptive	500	adam	0.9121717171717171	0.96	0.8915086206896552
