colsample_bytree	eval_metric	gamma	learning_rate	max_depth	min_child_weight	n_estimators	objective	subsample	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
0.5	error	0	0.01	8	1	200	binary:logitraw	1.0	0.914	0.9533531746031747	0.8911042727787211
0.5	auc	0	0.01	8	1	200	binary:logitraw	1.0	0.914	0.9533531746031747	0.8911042727787211
1.0	error	0	0.2	4	1	200	binary:logitraw	1.0	0.9399999999999998	0.9470833947614133	0.9301302230711185
1.0	auc	0	0.2	4	1	200	binary:logitraw	1.0	0.9399999999999998	0.9470833947614133	0.9301302230711185
1.0	error	0	0.01	6	1	600	binary:logitraw	1.0	0.9239999999999998	0.9463544891640867	0.9071313195623467
1.0	auc	0	0.01	6	1	600	binary:logitraw	1.0	0.9239999999999998	0.9463544891640867	0.9071313195623467
0.5	auc	0	0.01	6	1	200	binary:logitraw	1.0	0.9020000000000001	0.9451890756302521	0.875748679494435
0.5	error	0	0.01	6	1	200	binary:logitraw	1.0	0.9020000000000001	0.9451890756302521	0.875748679494435
0.5	error	0	0.01	6	1	600	binary:logitraw	0.5	0.9199999999999999	0.9450903774587985	0.9017219628372006
0.5	auc	0	0.01	6	1	600	binary:logitraw	0.5	0.9199999999999999	0.9450903774587985	0.9017219628372006
0.5	auc	0	0.01	8	1	600	binary:logitraw	0.5	0.9179999999999999	0.9450413578509554	0.8989441850594228
0.5	error	0	0.01	8	1	600	binary:logitraw	0.5	0.9179999999999999	0.9450413578509554	0.8989441850594228
0.5	error	0	0.01	8	1	600	binary:logitraw	1.0	0.9239999999999998	0.9449268013548199	0.9069851207319374
0.5	auc	0	0.01	8	1	600	binary:logitraw	1.0	0.9239999999999998	0.9449268013548199	0.9069851207319374
1.0	auc	0	0.2	4	1	600	binary:logitraw	1.0	0.9319999999999998	0.9426097105508869	0.9202343897377852
1.0	error	0	0.2	4	1	600	binary:logitraw	1.0	0.9319999999999998	0.9426097105508869	0.9202343897377852
0.5	auc	0	0.01	4	1	1000	binary:logitraw	1.0	0.9259999999999999	0.9405013759889922	0.9111243751179023
0.5	error	0	0.01	4	1	1000	binary:logitraw	1.0	0.9259999999999999	0.9405013759889922	0.9111243751179023
0.5	error	0	0.01	6	1	600	binary:logitraw	1.0	0.9219999999999999	0.9398205922044932	0.9053722175061308
0.5	auc	0	0.01	6	1	600	binary:logitraw	1.0	0.9219999999999999	0.9398205922044932	0.9053722175061308
1.0	error	0	0.2	8	1	200	binary:logitraw	1.0	0.9280000000000002	0.9367962184873949	0.9149208286172421
1.0	auc	0	0.2	8	1	200	binary:logitraw	1.0	0.9280000000000002	0.9367962184873949	0.9149208286172421
0.5	error	0	0.01	4	1	600	binary:logitraw	0.5	0.9119999999999999	0.9367279577147999	0.8917757262780608
0.5	auc	0	0.01	4	1	600	binary:logitraw	0.5	0.9119999999999999	0.9367279577147999	0.8917757262780608
1.0	auc	0	0.2	6	1	200	binary:logitraw	1.0	0.9299999999999999	0.9361123396727112	0.9186718897377852
1.0	error	0	0.2	6	1	200	binary:logitraw	1.0	0.9299999999999999	0.9361123396727112	0.9186718897377852
0.5	auc	0	0.2	4	1	200	binary:logitraw	1.0	0.9359999999999999	0.9360393631136665	0.9269094274665157
0.5	error	0	0.2	4	1	200	binary:logitraw	1.0	0.9359999999999999	0.9360393631136665	0.9269094274665157
0.5	error	0	0.2	8	1	200	binary:logitraw	1.0	0.932	0.9360317460317461	0.9213992642897566
0.5	auc	0	0.2	8	1	200	binary:logitraw	1.0	0.932	0.9360317460317461	0.9213992642897566
1.0	auc	0	0.01	6	3	1000	binary:logitraw	1.0	0.9219999999999999	0.9351044891640866	0.9065874952839087
1.0	error	0	0.01	6	3	1000	binary:logitraw	1.0	0.9219999999999999	0.9351044891640866	0.9065874952839087
1.0	error	0	0.01	8	3	1000	binary:logitraw	1.0	0.9179999999999999	0.9348593911248709	0.9011781385587625
1.0	auc	0	0.01	8	3	1000	binary:logitraw	1.0	0.9179999999999999	0.9348593911248709	0.9011781385587625
1.0	auc	0	0.01	8	1	600	binary:logitraw	1.0	0.916	0.9326657802122199	0.8984003607809848
1.0	error	0	0.01	8	1	600	binary:logitraw	1.0	0.916	0.9326657802122199	0.8984003607809848
1.0	auc	0	0.01	8	1	1000	binary:logitraw	1.0	0.922	0.9318984962406016	0.9078027730616863
1.0	error	0	0.01	8	1	1000	binary:logitraw	1.0	0.922	0.9318984962406016	0.9078027730616863
1.0	auc	0	0.2	6	1	1000	binary:logitraw	1.0	0.9279999999999999	0.9316667852271567	0.9172555885681947
1.0	auc	0	0.2	6	1	600	binary:logitraw	1.0	0.9259999999999999	0.9316667852271567	0.914477810790417
1.0	error	0	0.2	6	1	600	binary:logitraw	1.0	0.9259999999999999	0.9316667852271567	0.914477810790417
1.0	error	0	0.2	6	1	1000	binary:logitraw	1.0	0.9279999999999999	0.9316667852271567	0.9172555885681947
0.5	auc	0	0.2	4	3	200	binary:logitraw	1.0	0.9200000000000002	0.9313931888544893	0.9063864718920959
0.5	error	0	0.2	4	3	200	binary:logitraw	1.0	0.9200000000000002	0.9313931888544893	0.9063864718920959
1.0	auc	0	0.01	4	1	600	binary:logitraw	1.0	0.916	0.930874183006536	0.899565235332956
1.0	error	0	0.01	4	1	600	binary:logitraw	1.0	0.916	0.930874183006536	0.899565235332956
0.5	error	0	0.01	6	3	1000	binary:logitraw	0.5	0.9119999999999999	0.9306372549019608	0.8940600830032068
0.5	auc	0	0.01	8	3	1000	binary:logitraw	0.5	0.9139999999999999	0.9306372549019608	0.8968378607809846
0.5	auc	0	0.01	6	3	1000	binary:logitraw	0.5	0.9119999999999999	0.9306372549019608	0.8940600830032068
0.5	error	0	0.01	8	3	1000	binary:logitraw	0.5	0.9139999999999999	0.9306372549019608	0.8968378607809846
0.5	auc	0	0.01	8	1	1000	binary:logitraw	0.5	0.9199999999999999	0.9305969134065109	0.905171194114318
0.5	error	0	0.01	8	1	1000	binary:logitraw	0.5	0.9199999999999999	0.9305969134065109	0.905171194114318
0.5	auc	0	0.01	4	3	1000	binary:logitraw	0.5	0.9139999999999999	0.9302205882352942	0.8968378607809846
0.5	error	0	0.01	4	3	1000	binary:logitraw	0.5	0.9139999999999999	0.9302205882352942	0.8968378607809846
1.0	auc	0	0.2	4	1	1000	binary:logitraw	1.0	0.9299999999999999	0.9299906629318395	0.9197863610639502
1.0	error	0	0.2	4	1	1000	binary:logitraw	1.0	0.9299999999999999	0.9299906629318395	0.9197863610639502
0.5	error	0	0.01	8	3	200	binary:logitraw	1.0	0.892	0.9295068411980176	0.864436544991511
0.5	auc	0	0.01	8	3	200	binary:logitraw	1.0	0.892	0.9295068411980176	0.864436544991511
1.0	auc	0	0.2	8	1	600	binary:logitraw	1.0	0.9279999999999999	0.9289411976911977	0.9173513841727976
1.0	error	0	0.2	8	1	600	binary:logitraw	1.0	0.9279999999999999	0.9289411976911977	0.9173513841727976
0.5	error	0	0.01	4	1	200	binary:logitraw	0.5	0.882	0.9287698412698413	0.8506938549330314
0.5	auc	0	0.01	4	1	200	binary:logitraw	0.5	0.882	0.9287698412698413	0.8506938549330314
1.0	error	0	0.01	6	1	600	binary:logitraw	0.5	0.914	0.9285620915032681	0.8968882640067912
1.0	error	0	0.01	8	1	600	binary:logitraw	0.5	0.9120000000000001	0.9285620915032681	0.8941104862290133
1.0	auc	0	0.01	8	1	600	binary:logitraw	0.5	0.9120000000000001	0.9285620915032681	0.8941104862290133
1.0	auc	0	0.01	6	1	600	binary:logitraw	0.5	0.914	0.9285620915032681	0.8968882640067912
1.0	error	0	0.01	4	1	600	binary:logitraw	0.5	0.9119999999999999	0.9280357757137944	0.8942062818336162
1.0	auc	0	0.01	4	1	600	binary:logitraw	0.5	0.9119999999999999	0.9280357757137944	0.8942062818336162
0.5	error	0	0.01	4	1	600	binary:logitraw	1.0	0.9099999999999999	0.9278659270725834	0.8913781008300321
0.5	auc	0	0.01	4	1	600	binary:logitraw	1.0	0.9099999999999999	0.9278659270725834	0.8913781008300321
0.5	error	0	0.01	8	3	600	binary:logitraw	0.5	0.9039999999999999	0.9269303941672364	0.8833875683833238
0.5	auc	0	0.01	8	3	600	binary:logitraw	0.5	0.9039999999999999	0.9269303941672364	0.8833875683833238
1.0	error	0	0.01	4	1	1000	binary:logitraw	1.0	0.9179999999999999	0.9262354415450391	0.9035582908885116
1.0	auc	0	0.01	4	1	1000	binary:logitraw	1.0	0.9179999999999999	0.9262354415450391	0.9035582908885116
